,Unnamed: 0.1,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,0,2021-12-01,PAYTM,1715.0,1725.0,1290.0,1334.550048828125,39936992,
1,1,1,2022-01-01,PAYTM,1335.0,1350.0,875.0,916.8499755859376,94014585,
2,2,2,2022-02-01,PAYTM,925.0,994.0,771.1500244140625,798.0999755859375,41340898,
3,3,3,2022-03-01,PAYTM,798.0999755859375,817.4500122070312,521.0,528.4500122070312,199111361,
4,4,4,2022-04-01,PAYTM,532.0,719.7000122070312,530.0,581.6500244140625,161632478,
5,5,5,2022-05-01,PAYTM,577.8499755859375,664.0,510.0499877929688,652.9500122070312,95398459,
6,6,6,2022-06-01,PAYTM,656.0,723.5999755859375,578.0,675.7000122070312,87670116,
7,7,7,2022-07-01,PAYTM,672.9000244140625,763.2999877929688,632.0,706.7999877929688,59085367,
8,8,8,2022-08-01,PAYTM,708.0,844.7000122070312,707.4500122070312,717.8499755859375,62299048,
9,9,9,2022-09-01,PAYTM,717.8499755859375,748.0,629.5499877929688,637.9500122070312,25272935,
10,10,10,2022-10-01,PAYTM,644.75,745.4500122070312,625.0,638.4000244140625,18610302,
11,11,11,2022-11-01,PAYTM,640.0,668.4000244140625,438.3500061035156,481.7000122070313,202392054,
12,12,12,2022-12-01,PAYTM,486.5,554.4500122070312,472.0,531.0,133171155,
13,13,13,2023-01-01,PAYTM,531.0,583.75,508.1000061035156,530.9000244140625,105734930,
14,14,14,2023-02-01,PAYTM,535.0,738.7000122070312,515.25,597.25,230460563,22.65815883410034
15,15,15,2023-03-01,PAYTM,600.25,655.9000244140625,556.0499877929688,636.7999877929688,97959384,25.026542544378454
16,16,16,2023-04-01,PAYTM,641.0,674.25,631.0,653.5999755859375,41670958,26.062282885323633
17,17,17,2023-05-01,PAYTM,653.5999755859375,742.0,653.5999755859375,697.3499755859375,85620457,28.82003298974627
18,18,18,2023-06-01,PAYTM,697.3499755859375,914.9500122070312,694.7000122070312,867.8499755859375,126687435,38.454279263212136
19,19,19,2023-07-01,PAYTM,871.7999877929688,875.9500122070312,752.0,800.4000244140625,70637436,36.3577592590875
20,20,20,2023-08-01,PAYTM,802.7999877929688,938.6500244140624,764.1500244140625,853.9000244140625,86760069,39.18972582631113
21,21,21,2023-09-01,PAYTM,855.4000244140625,921.0,825.0,857.7000122070312,49217468,39.3960057732065
22,22,22,2023-10-01,PAYTM,857.7000122070312,998.2999877929688,850.0999755859375,920.75,67709011,42.8594782421279
23,23,23,2023-11-01,PAYTM,920.0,928.8499755859376,862.0999755859375,875.8499755859375,99412266,41.05988452214254
24,24,24,2023-12-01,PAYTM,875.8499755859375,884.1500244140625,592.7000122070312,635.4500122070312,162928459,33.05674808568418
25,25,25,2024-01-01,PAYTM,637.0,793.0,636.6500244140625,761.2000122070312,94125203,39.679874075206186
26,26,26,2024-02-01,PAYTM,609.0,609.0,318.04998779296875,403.2999877929688,284874429,30.446963724571958
27,27,27,2024-03-01,PAYTM,416.1000061035156,437.3999938964844,334.25,402.6499938964844,75809054,30.43311381437057
28,28,28,2024-04-01,PAYTM,402.75,422.6499938964844,371.0,372.3999938964844,29465023,29.754753995518495
29,29,29,2024-05-01,PAYTM,372.3999938964844,396.25,310.0,360.75,113459069,29.482196230065423
30,30,30,2024-06-01,PAYTM,378.75,442.0,339.54998779296875,401.75,105055786,31.848236523343193
31,31,31,2024-07-01,PAYTM,403.0,518.2999877929688,403.0,494.25,116592559,36.98522189483652
32,32,32,2024-08-01,PAYTM,498.5499877929688,631.4500122070312,481.6499938964844,621.9000244140625,222399740,43.33304689939789
33,33,33,2024-09-01,PAYTM,619.0,724.7999877929688,583.5999755859375,688.2999877929688,268933578,46.35998174154569
34,34,34,2024-10-01,PAYTM,688.4000244140625,790.0,637.0999755859375,758.9000244140625,338868747,49.45171089467259
35,35,35,2024-11-01,PAYTM,765.0,952.0,747.0,901.75,200708248,55.091940006256515
36,36,36,2024-12-01,PAYTM,903.0,1062.949951171875,882.2000122070312,1017.8499755859376,157846714,59.0875443274544
37,37,37,2025-01-01,PAYTM,1009.0,1009.0,763.2999877929688,772.5,150170974,49.13778968734794
