,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,2011-11-01,JISLDVREQS,96.72081874351466,96.72081874351466,80.43232727050781,80.43232727050781,4678,
1,1,2011-12-01,JISLDVREQS,64.35428058670037,66.50082889854485,27.10540178821836,29.67283821105957,4810755,
2,2,2012-01-01,JISLDVREQS,29.12567522503108,34.218462270317815,28.87314109983688,30.809240341186523,2797477,
3,3,2012-02-01,JISLDVREQS,31.06178144064252,41.03690467788552,29.79910745055373,37.627685546875,1811463,
4,4,2012-03-01,JISLDVREQS,39.47960472301602,52.10634356264001,36.61754263490961,40.36347579956055,6442959,
5,5,2012-04-01,JISLDVREQS,39.56378443506405,43.52016352079965,33.25041457840489,35.691585540771484,1684411,
6,6,2012-05-01,JISLDVREQS,35.69158474649982,36.1966530393345,29.546568987184457,30.009552001953125,1687292,
7,7,2012-06-01,JISLDVREQS,29.58866122808672,33.292502935878936,27.86300423856005,32.913700103759766,1830964,
8,8,2012-07-01,JISLDVREQS,32.0719161023023,38.30110869022595,28.87314283194117,31.608936309814453,1983609,
9,9,2012-08-01,JISLDVREQS,30.725063005484888,35.60740114220953,25.926901839111554,26.76868438720703,3915037,
10,10,2012-09-01,JISLDVREQS,27.14748977950088,32.57698837763023,26.17944007747048,30.009552001953125,1898561,
11,11,2012-10-01,JISLDVREQS,29.9981692366406,34.339438397142146,29.9981692366406,30.73618698120117,1606533,
12,12,2012-11-01,JISLDVREQS,30.21523162116048,33.775074193570795,29.650868637621617,31.04007339477539,770317,
13,13,2012-12-01,JISLDVREQS,30.823007435953425,34.1223709497713,30.56253197920138,32.42927551269531,1378849,
14,14,2013-01-01,JISLDVREQS,32.863405640908304,38.20316793905874,31.517612887298373,32.73316955566406,1994096,22.52912826145596
15,15,2013-02-01,JISLDVREQS,32.81999605425387,33.21071096330614,26.91587032320237,27.176345825195312,594049,21.07635281670185
16,16,2013-03-01,JISLDVREQS,26.785628060240864,30.82300759742322,25.179358319021787,25.74372291564941,699526,20.705644096169568
17,17,2013-04-01,JISLDVREQS,25.700311758328947,27.52364499484365,23.833566496017813,26.43832778930664,729658,21.427249729837293
18,18,2013-05-01,JISLDVREQS,26.43832916062048,30.47570738735535,25.439835954886075,29.43380546569824,788754,24.61338934200533
19,19,2013-06-01,JISLDVREQS,28.65237439196744,30.909832867696583,21.0551539092488,22.22729682922364,634862,22.2733561581483
20,20,2013-07-01,JISLDVREQS,21.70634593778444,25.179361287829945,20.44737721096783,22.35753631591797,416048,22.41691174716473
21,21,2013-08-01,JISLDVREQS,22.053645159773108,24.91888355971984,19.579121614020856,21.619518280029297,411712,22.16706860228127
22,22,2013-09-01,JISLDVREQS,21.79317015736623,24.05063031120823,20.83809067042585,21.83658218383789,813811,22.440866382187426
23,23,2013-10-01,JISLDVREQS,22.139604678077244,26.30185103320288,22.139604678077244,25.77050018310547,455623,27.42377890984416
24,24,2013-11-01,JISLDVREQS,25.549103790726186,30.99544613003785,24.04361001733438,28.07301902770996,1270696,30.248442909980444
25,25,2013-12-01,JISLDVREQS,27.8959010292135,29.66706934852864,25.062031042662177,29.09143829345703,406042,31.518013604190187
26,26,2014-01-01,JISLDVREQS,29.62279263771925,30.55265538689052,24.66352070086418,26.213293075561523,346778,29.863701679777062
