,date,symbol,open,high,low,close,volume,rsi
0,2017-06-01,STARCEMENT,125.773037831266,126.94483331257526,103.65534038332544,116.64276885986328,657503,
1,2017-07-01,STARCEMENT,116.20335281406052,129.6790387254767,114.2503552877738,124.06417083740234,2525045,
2,2017-08-01,STARCEMENT,123.57592462495585,131.82733640508835,104.48537033588484,108.537841796875,2806574,
3,2017-09-01,STARCEMENT,109.22138972901524,113.51798595630508,99.9446510917258,103.60652160644533,3391431,
4,2017-10-01,STARCEMENT,103.60651377873052,121.08584253840638,99.89582307422287,114.44564819335938,16505076,
5,2017-11-01,STARCEMENT,115.61745919545648,126.94484376441623,106.3407206126722,117.32633209228516,5962754,
6,2017-12-01,STARCEMENT,117.37515290861548,139.10225123243026,114.83625751585156,128.65371704101562,7452156,
7,2018-01-01,STARCEMENT,129.8743343255462,148.33015482225892,117.27749890470368,123.67356872558594,31618197,
8,2018-02-01,STARCEMENT,124.79654422900808,130.557880940051,110.00258655806668,123.8200454711914,5084430,
9,2018-03-01,STARCEMENT,124.40594482129382,125.28479520454776,107.51251311573758,113.37150573730467,1593249,
10,2018-04-01,STARCEMENT,112.932088819695,130.8508404857466,112.932088819695,129.0931396484375,1618858,
11,2018-05-01,STARCEMENT,129.0931322598326,133.7803292576568,119.32814472277737,131.87615966796875,2301484,
12,2018-06-01,STARCEMENT,132.3644133640914,133.29208423034538,112.19971195204587,114.00623321533205,2059119,
13,2018-07-01,STARCEMENT,114.29917851060983,122.06234037865468,106.87778225551244,111.4185028076172,2205220,
14,2018-08-01,STARCEMENT,113.44466415965836,116.94208520283412,102.41052832761426,103.93757629394533,1203206,44.47334316782297
15,2018-09-01,STARCEMENT,104.43016659911906,122.26210863776308,78.91373759661933,108.56796264648438,6397868,46.7820627798214
16,2018-10-01,STARCEMENT,110.48909467156334,113.29688554928627,93.1004842122396,99.75051879882812,1795719,43.10650982842254
17,2018-11-01,STARCEMENT,100.48941502426612,106.20352202240434,91.5734394101586,97.53384399414062,775768,42.20869007496585
18,2018-12-01,STARCEMENT,98.27273696074118,107.9276053529202,92.6078924742824,101.91793823242188,496209,44.66351456387163
19,2019-01-01,STARCEMENT,102.9031253132554,104.43017330685176,88.51934822898899,91.1301040649414,3035108,40.144693736029986
20,2019-02-01,STARCEMENT,95.26790303880357,99.55348703845708,83.74117904711584,96.6471710205078,1833022,43.303942082069874
21,2019-03-01,STARCEMENT,97.4845843218382,107.38575056893043,94.57827573043414,96.9919891357422,5671677,43.50464807032639
22,2019-04-01,STARCEMENT,96.99198274966774,108.37093380584352,95.56345981060748,103.1986846923828,2107891,47.13251360835154
23,2019-05-01,STARCEMENT,103.19868512935857,126.1043598716744,101.57311961210662,118.86321258544922,2898933,54.988542778190045
24,2019-06-01,STARCEMENT,118.76469318445945,137.92664143430622,113.44466408299796,120.39025115966795,5045677,55.67994707832935
25,2019-07-01,STARCEMENT,120.39025040089084,123.14878621875307,97.09050606142708,100.3908920288086,1099294,45.76494700885337
26,2019-08-01,STARCEMENT,98.5190329607302,109.06056648096605,88.96268977010165,94.77530670166016,1128255,43.42657746609165
27,2019-09-01,STARCEMENT,94.77530462731949,101.9671968826066,87.7311999379257,92.80492401123048,3892478,42.604011174782094
28,2019-10-01,STARCEMENT,92.85419032220815,96.79495171519312,85.71156029742292,94.97235107421876,1622243,43.863627390159024
29,2019-11-01,STARCEMENT,94.57826653029296,103.39571649712794,90.44047037615476,90.73602294921876,1604446,41.92685421471222
30,2019-12-01,STARCEMENT,91.91825586829552,92.1152909171712,83.24857842247023,87.28785705566406,7374622,40.364577800559346
31,2020-01-01,STARCEMENT,88.61786255059741,96.794944869271,81.03190041218869,82.11560821533203,5247675,38.07288038650855
32,2020-02-01,STARCEMENT,84.52933292418598,96.00679420174112,81.77079700655906,85.1697006225586,2806935,40.23073519601819
33,2020-03-01,STARCEMENT,87.69384175214331,88.64053359355434,59.79125574009772,67.91290283203125,2109925,33.19276409428474
34,2020-04-01,STARCEMENT,68.46098141793847,81.61506159624061,65.87002865039214,78.52584838867188,12663349,40.129609421160225
35,2020-05-01,STARCEMENT,78.52584776911525,79.72166977459379,66.26863800013109,73.54324340820312,1580600,38.127963212736574
36,2020-06-01,STARCEMENT,75.53628380923035,94.66948117372765,73.2941118866947,85.85027313232422,5850011,45.37551336059503
37,2020-07-01,STARCEMENT,85.70079386037145,100.00086666417722,83.01019058263964,88.59070587158203,6516551,46.86797696627995
38,2020-08-01,STARCEMENT,88.6903611286195,95.66600750952216,84.75410656910776,89.9360122680664,5042168,47.62451571336621
39,2020-09-01,STARCEMENT,91.08200560036514,91.97887587007985,81.71470825539598,83.65792083740234,2103887,44.444126231324105
40,2020-10-01,STARCEMENT,84.65444461969278,88.9893164738937,81.11680010316954,82.56175231933594,6249823,43.892964542227034
41,2020-11-01,STARCEMENT,82.81088479244939,104.1364334501871,75.88506761848167,89.48757934570312,5563895,48.25891849886844
42,2020-12-01,STARCEMENT,89.68687730395159,107.6242527647419,75.08784520001598,99.85138702392578,22244964,54.024235319060054
43,2021-01-01,STARCEMENT,100.59877716696307,107.62425222858016,92.27782955689764,96.36356353759766,10691409,51.92721544533937
44,2021-02-01,STARCEMENT,97.40991214830048,103.63816740074935,94.17121941702706,97.65904235839844,6495347,52.66220713018629
45,2021-03-01,STARCEMENT,98.90469320923168,111.6103338985788,90.63356720953604,96.41339111328124,8730493,51.84145659422875
46,2021-04-01,STARCEMENT,97.3600866921044,107.62425477165236,94.02174327299834,102.54199981689452,8367818,55.514926927918886
47,2021-05-01,STARCEMENT,102.2430385745787,114.8988580408544,99.45278473213308,110.6138153076172,15940981,59.857991698184975
48,2021-06-01,STARCEMENT,110.6636457763259,117.53963370460602,100.69843706536815,109.56746673583984,13478604,59.05314188043123
49,2021-07-01,STARCEMENT,110.71346741427712,118.83511404572944,106.4782537061484,110.81311798095705,13802199,59.747039345774866
50,2021-08-01,STARCEMENT,111.8096366072972,119.58250229779412,105.18277902057504,105.88034057617188,28961101,55.720175652858664
51,2021-09-01,STARCEMENT,106.0298203670882,111.36120541445858,104.83399078079296,106.87686157226562,6803161,56.36007861141883
52,2021-10-01,STARCEMENT,107.57442859574074,109.1190390388003,96.26391785064536,99.45278930664062,6868802,50.504392354732175
53,2021-11-01,STARCEMENT,99.90122023875762,105.7308659839902,88.14227057599783,94.96844482421876,4116372,47.307157608486705
54,2021-12-01,STARCEMENT,95.66600641317436,98.65556911358608,91.67992281262543,94.96844482421876,1860447,47.307157608486705
55,2022-01-01,STARCEMENT,96.2639189441964,102.84095546780276,90.68340333637438,94.66948699951172,6268452,47.076731333546704
56,2022-02-01,STARCEMENT,95.9151360451776,96.66252671565952,85.8004474507523,89.23844909667969,3252443,42.98093291185878
57,2022-03-01,STARCEMENT,89.23844756083804,96.36356574785756,85.20253496855557,89.28826904296875,4770007,43.02989775604777
58,2022-04-01,STARCEMENT,90.48409739789416,95.76565340987082,89.68687766638594,91.33113861083984,2737643,45.11136124426633
59,2022-05-01,STARCEMENT,91.33114291161316,93.6729655292748,81.71471461064398,88.19210052490234,2006937,42.53945937542248
60,2022-06-01,STARCEMENT,89.43774657617526,91.53043884735963,80.71818911053144,85.1028823852539,1146078,40.11554205828138
61,2022-07-01,STARCEMENT,85.70079814397161,90.53392303035793,83.75758541324296,86.94644927978516,967082,42.23105308681045
62,2022-08-01,STARCEMENT,87.69383774155762,98.65556745925232,86.79696742590332,94.52000427246094,3854068,50.03932663933062
63,2022-09-01,STARCEMENT,94.17122324263671,110.61381777706536,92.67644192132502,105.53156280517578,12791611,58.76601669807178
