,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,2010-01-01,GEOJITFSL,32.067688678109135,34.98651637287929,28.08387761763048,29.26718711853028,5998335,
1,1,2010-02-01,GEOJITFSL,29.582733861552217,30.09550245221031,26.900564787713627,27.728883743286133,2000538,
2,2,2010-03-01,GEOJITFSL,27.728889355970527,29.898290278265712,25.875035853149303,28.991085052490234,3727677,
3,3,2010-04-01,GEOJITFSL,29.10941053892256,35.49927967707081,28.004987300800305,28.951635360717773,12108756,
4,4,2010-05-01,GEOJITFSL,29.346073515361585,30.21383253219749,25.796145340341507,27.1372299194336,5107976,
5,5,2010-06-01,GEOJITFSL,27.13722841561588,28.6360850897557,26.1116912588803,28.28109169006348,5401983,
6,6,2010-07-01,GEOJITFSL,28.28109128004214,29.858837025301085,24.0211795734297,24.455059051513672,9680396,
7,7,2010-08-01,GEOJITFSL,25.56369412203133,28.940031775868547,24.51863803233308,24.63922119140625,4115995,
8,8,2010-09-01,GEOJITFSL,28.45769956871978,31.75364645514723,24.51863840207571,28.69886589050293,8928458,
9,9,2010-10-01,GEOJITFSL,29.020418103533363,31.874229105899044,26.93030602661367,28.256725311279297,10938169,
10,10,2010-11-01,GEOJITFSL,28.13614402598328,32.235980928845166,22.910860135443528,27.45283889770508,6951836,
11,11,2010-12-01,GEOJITFSL,27.573419017970004,28.819447571662383,24.96077721617146,26.447975158691406,2158348,
12,12,2011-01-01,GEOJITFSL,26.930305850510617,27.613610891721017,20.65996659415868,20.860939025878903,2646669,
13,13,2011-02-01,GEOJITFSL,20.90113473938399,23.955915357205484,18.409076059951666,19.011993408203125,1748078,
14,14,2011-03-01,GEOJITFSL,18.891410403781467,19.695300208197697,17.645381820255555,18.087520599365234,2735943,27.165160061052205
15,15,2011-04-01,GEOJITFSL,17.846351812334035,23.111828692417905,17.846351812334035,19.61490821838379,5540145,31.751103572827205
16,16,2011-05-01,GEOJITFSL,19.53452296298647,19.73549542776328,17.042465626392627,18.690439224243164,1522605,30.4993803376724
17,17,2011-06-01,GEOJITFSL,18.8110196394996,20.82074399272173,16.117988699522336,18.89140892028809,2274081,31.134961755403506
18,18,2011-07-01,GEOJITFSL,18.89140780499197,19.85607605090648,17.243434545960778,17.725767135620117,1872812,29.45257808038177
19,19,2011-08-01,GEOJITFSL,18.285887424451385,19.4442690976112,14.231550779306922,16.010494232177734,2823950,27.129463071059746
20,20,2011-09-01,GEOJITFSL,16.01049746224055,16.548317464192706,15.100339686075843,15.514047622680664,1055198,26.478487671722757
21,21,2011-10-01,GEOJITFSL,16.506947657973782,17.044767671530575,14.893486039132831,15.34856414794922,1156389,26.252357530400307
22,22,2011-11-01,GEOJITFSL,15.38993445524276,15.886384259251315,12.949057172800098,13.32139492034912,1251656,23.594145672458477
23,23,2011-12-01,GEOJITFSL,13.486877585584718,14.89348514744493,12.49397952265734,12.618091583251951,1405108,22.7340715906537
24,24,2012-01-01,GEOJITFSL,12.535348942845026,15.638158165240844,11.997528993263828,15.141708374023438,1497199,32.27414110085074
25,25,2012-02-01,GEOJITFSL,14.976227797170017,19.444273249507944,14.893485893240127,17.292991638183594,3215613,39.169313127019706
26,26,2012-03-01,GEOJITFSL,17.16887846944728,17.748070181612476,15.34856301250276,15.7622709274292,1204406,36.33469145055254
27,27,2012-04-01,GEOJITFSL,16.09323701241791,16.465573154025616,14.272921726212536,14.521145820617676,746083,34.17513915276449
