,Unnamed: 0.1,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,0,2010-11-01,RAMKY,359.50024354303247,385.1084800693855,306.5601391856681,336.9945373535156,1501227,
1,1,1,2010-12-01,RAMKY,330.0507939435971,356.545464731129,295.47966690425056,311.7310485839844,945653,
2,2,2,2011-01-01,RAMKY,314.19337175174985,324.48592526326735,252.14264316127887,258.1014709472656,547568,
3,3,3,2011-02-01,RAMKY,258.10145945985744,307.2988326757564,237.3686495989016,294.0514831542969,642539,
4,4,4,2011-03-01,RAMKY,292.08163844279755,302.0787245433827,241.3083944162688,298.82843017578125,1612636,
5,5,5,2011-04-01,RAMKY,300.4043293572291,302.6204268688808,276.1257559633498,286.86151123046875,166083,
6,6,6,2011-05-01,RAMKY,285.48259097346283,288.5851212483727,251.7978992688145,279.572998046875,110102,
7,7,7,2011-06-01,RAMKY,279.67149336036726,311.1400572194551,251.699411548614,280.0654602050781,589688,
8,8,8,2011-07-01,RAMKY,283.16801676734264,310.8938530931871,256.0823803809012,307.9390563964844,392221,
9,9,9,2011-08-01,RAMKY,309.2687143077021,321.5311323598797,211.8589246344368,226.534408569336,631263,
10,10,10,2011-09-01,RAMKY,230.0,248.8000030517578,205.1000061035156,212.9499969482422,306624,
11,11,11,2011-10-01,RAMKY,212.0,246.0,203.0,236.1999969482422,109122,
12,12,12,2011-11-01,RAMKY,232.1499938964844,264.8999938964844,202.75,206.6000061035156,86375,
13,13,13,2011-12-01,RAMKY,214.4499969482422,227.0,187.0500030517578,201.9499969482422,196100,
14,14,14,2012-01-01,RAMKY,202.0,250.8999938964844,180.0,233.9499969482422,1038449,35.35177952033782
15,15,15,2012-02-01,RAMKY,231.0,256.0,221.1999969482422,233.1999969482422,200009,35.2707858723166
16,16,16,2012-03-01,RAMKY,234.0,245.0,203.1499938964844,216.75,211970,33.46004840891981
17,17,17,2012-04-01,RAMKY,214.0,222.0,200.0,201.1000061035156,308831,31.788044833701207
18,18,18,2012-05-01,RAMKY,200.1000061035156,205.6999969482422,95.6999969482422,95.6999969482422,2296526,23.33190729072555
19,19,19,2012-06-01,RAMKY,95.6999969482422,106.1500015258789,89.0999984741211,103.6999969482422,3379819,24.963511236209992
20,20,20,2012-07-01,RAMKY,108.8499984741211,119.9499969482422,95.1999969482422,99.4000015258789,2196821,24.65973680652515
21,21,21,2012-08-01,RAMKY,100.0,109.9000015258789,86.1500015258789,95.1999969482422,1218635,24.348079928464823
22,22,22,2012-09-01,RAMKY,95.0,108.8000030517578,92.1500015258789,101.1500015258789,1975336,25.779167854376677
23,23,23,2012-10-01,RAMKY,102.5,124.9000015258789,96.5999984741211,102.0999984741211,2095928,26.019798792604348
24,24,24,2012-11-01,RAMKY,101.9000015258789,111.4000015258789,95.0,98.0,1152222,25.633538228896885
25,25,25,2012-12-01,RAMKY,97.5,103.0999984741211,94.3000030517578,99.5500030517578,1391434,26.08029403797996
