,Unnamed: 0.1,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,0,2010-02-01,KINGFA,34.105025941413665,43.38917281570698,29.652425794183344,32.068199157714844,740211,
1,1,1,2010-03-01,KINGFA,32.0681969606911,38.36815017008789,28.51558779535492,31.78398704528809,94285,
2,2,2,2010-04-01,KINGFA,30.410312572206085,40.49971264844808,30.315575935619734,37.610260009765625,244727,
3,3,3,2010-05-01,KINGFA,38.32078201831863,71.52581509142978,36.33132368470457,37.13658142089844,4413855,
4,4,4,2010-06-01,KINGFA,35.33659195975339,44.14705856117308,34.05765474918452,39.22077560424805,824231,
5,5,5,2010-07-01,KINGFA,38.84183389199358,40.54708232475981,34.341865669229115,36.094482421875,372291,
6,6,6,2010-08-01,KINGFA,36.37869229995648,39.03130343301144,31.54714584350586,31.54714584350586,306052,
7,7,7,2010-09-01,KINGFA,32.02082977110411,37.89447200891005,31.49977824115001,32.39977264404297,104362,
8,8,8,2010-10-01,KINGFA,32.39977173432207,35.715539327364255,30.931361216100623,31.262939453125,88619,
9,9,9,2010-11-01,KINGFA,31.168203842934734,33.157662247858035,23.30509947691789,26.38402557373047,54498,
10,10,10,2010-12-01,KINGFA,26.478761768710143,30.17347228361151,21.315640711915936,25.815608978271484,32496,
11,11,11,2011-01-01,KINGFA,25.62613597178538,27.33138813366143,20.46301485961113,21.55248069763184,37317,
12,12,12,2011-02-01,KINGFA,23.63667723139329,24.394566659488262,17.241983565585517,21.93142509460449,27912,
13,13,13,2011-03-01,KINGFA,20.84196005013611,27.47349186978609,17.52619229316083,22.120899200439453,254564,
14,14,14,2011-04-01,KINGFA,22.12089994393135,26.81033995835692,21.8840583263869,23.115629196166992,47630,34.879997680647726
15,15,15,2011-05-01,KINGFA,23.115626110582784,24.820876293526137,20.510381595406766,21.83668708801269,12653,33.32940660109922
16,16,16,2011-06-01,KINGFA,23.2577301276822,25.48403003988639,18.947235260408192,19.89459609985352,25087,31.070625234603888
17,17,17,2011-07-01,KINGFA,18.94723496569178,22.736681958830136,18.615658584685946,20.93669509887696,27067,33.668340616407704
18,18,18,2011-08-01,KINGFA,20.84195952526628,21.78932039829417,16.341991222295746,17.668296813964844,41645,29.866590617903437
19,19,19,2011-09-01,KINGFA,17.66829627465192,21.552479983949723,17.05251181833771,17.763032913208008,17431,30.1129243680484
20,20,20,2011-10-01,KINGFA,18.28934669494629,18.28934669494629,18.28934669494629,18.28934669494629,0,31.551318753394682
21,21,21,2011-11-01,KINGFA,18.28934550741004,18.48443281296522,14.582704769727291,16.436023712158203,14140,29.267030904399448
22,22,22,2011-12-01,KINGFA,15.606908162434896,18.28934526511832,12.826927408266108,14.631476402282717,19939,27.201958286645013
23,23,23,2012-01-01,KINGFA,13.412186059792983,18.53320324694328,12.97324246304836,15.606908798217772,12625,30.074115553399682
24,24,24,2012-02-01,KINGFA,15.655680020994891,20.48406605519405,14.924105486142016,16.143396377563477,33581,31.6708824170814
25,25,25,2012-03-01,KINGFA,18.28934553609613,18.97214730284901,13.558501191530048,14.972877502441406,25576,30.058125653673706
26,26,26,2012-04-01,KINGFA,15.60690933337986,22.2886176294682,14.777792037308965,18.191802978515625,208526,39.2237085234876
27,27,27,2012-05-01,KINGFA,18.19180261417208,18.923376236787288,14.241303530545398,14.387618064880373,20034,33.61689845799763
28,28,28,2012-06-01,KINGFA,14.729019380444738,18.28934560984136,13.46095759287595,15.070420265197754,13912,35.40176528473256
29,29,29,2012-07-01,KINGFA,15.119191739328112,18.43566065996608,13.363414578899928,14.53393268585205,14087,34.61426124812053
30,30,30,2012-08-01,KINGFA,13.899901969236309,18.28934539705642,12.43675479392314,13.31464385986328,42378,32.826989728327796
31,31,31,2012-09-01,KINGFA,13.21710041735435,18.289345687204168,11.94903862442174,13.656044006347656,17596,33.85681224267898
32,32,32,2012-10-01,KINGFA,14.094989497221592,15.070420328944705,13.070785887689915,13.656044006347656,13450,33.85681224267897
33,33,33,2012-11-01,KINGFA,13.656043945956128,18.28934560632265,12.778155820911511,13.558501243591309,12612,33.68568714938392
34,34,34,2012-12-01,KINGFA,13.460957567050794,15.606908426656352,12.87569850105118,15.021649360656738,21609,38.69141089872519
35,35,35,2013-01-01,KINGFA,15.41182148729972,18.045486871528805,13.704816075229736,15.606908798217772,16153,40.62217280834987
36,36,36,2013-02-01,KINGFA,18.045486695696464,18.045486695696464,12.68061232405375,15.36305046081543,10365,40.056128743393444
37,37,37,2013-03-01,KINGFA,15.36304998306693,16.436023492712504,12.680611929721678,13.168328285217283,26137,35.29000379573012
38,38,38,2013-04-01,KINGFA,13.656044298141657,16.289710643077633,12.53429891278534,15.70445156097412,39806,43.6359257487304
39,39,39,2013-05-01,KINGFA,15.704451192759247,25.70262718200684,14.924105768250955,25.70262718200684,28800,63.57893439146155
40,40,40,2013-06-01,KINGFA,26.97068645595604,39.01727033649411,26.97068645595604,37.94429397583008,126181,75.1653812309826
41,41,41,2013-07-01,KINGFA,38.04184005972832,39.74884645930975,37.60289740452007,38.82218551635742,59956,75.7609048917341
42,42,42,2013-08-01,KINGFA,39.212358706308166,41.30953585529548,39.01727139837597,41.11444854736328,154591,77.29208755789347
43,43,43,2013-09-01,KINGFA,41.114447501739065,41.114447501739065,29.26295280456543,29.26295280456543,13428,57.180308363025375
44,44,44,2013-10-01,KINGFA,29.26295454147757,35.45694444647454,29.26295454147757,33.79871368408203,1158,61.327717931725154
45,45,45,2013-11-01,KINGFA,33.798711746416444,33.798711746416444,24.14193587493712,29.36049461364746,3354,55.6480065305307
46,46,46,2013-12-01,KINGFA,27.409632315279413,36.578689702211285,27.409632315279413,33.94502258300781,4335,59.79055949089454
47,47,47,2014-01-01,KINGFA,34.43274385315573,39.7000747503599,33.359767420641674,39.01727294921875,10138,63.81724152356894
48,48,48,2014-02-01,KINGFA,39.01727058196543,40.48041775331898,33.8962516784668,33.8962516784668,2320,57.55092672055528
49,49,49,2014-03-01,KINGFA,33.26222084659065,40.773047608167374,32.18924831190903,38.18815231323242,9631,61.00667582032322
50,50,50,2014-04-01,KINGFA,36.57869090123361,41.99233698725068,33.16467827966413,40.13901519775391,12481,62.501035153363205
51,51,51,2014-05-01,KINGFA,40.13901736914052,58.525909368782,39.21236022802429,47.0645866394043,16442,67.29305214431787
52,52,52,2014-06-01,KINGFA,46.8207253495188,51.69788519103398,45.21126267789401,48.18632888793945,9522,68.0062119858098
53,53,53,2014-07-01,KINGFA,49.259304075356695,58.7697643944806,41.94356449054727,55.11189270019531,14149,72.05722091052206
54,54,54,2014-08-01,KINGFA,52.3319168337509,96.81160736083984,51.69788687058318,96.81160736083984,65050,84.65552684054984
55,55,55,2014-09-01,KINGFA,106.4683774710859,208.83993682614056,95.592313666243,195.232666015625,337471,92.84971153192238
56,56,56,2014-10-01,KINGFA,204.98698820157583,222.0570360203848,170.70055426331305,214.0585021972656,112954,93.55831632787327
57,57,57,2014-11-01,KINGFA,213.6195768351182,262.9276450070162,192.16006332136968,256.7824401855469,264393,94.81431304563966
58,58,58,2014-12-01,KINGFA,256.0508382866432,256.0508382866432,180.4548840418473,182.84469604492188,151083,69.54324209747925
59,59,59,2015-01-01,KINGFA,181.4303071542994,277.6078899352784,175.57771856416647,268.7802124023437,224286,77.16219491978316
60,60,60,2015-02-01,KINGFA,268.7802124023437,268.7802124023437,268.7802124023437,268.7802124023437,0,77.16219491978316
61,61,61,2015-03-01,KINGFA,268.7802124023437,268.7802124023437,268.7802124023437,268.7802124023437,0,77.16219491978316
62,62,62,2015-04-01,KINGFA,268.7802124023437,268.7802124023437,268.7802124023437,268.7802124023437,0,77.16219491978316
63,63,63,2015-05-01,KINGFA,268.7802124023437,268.7802124023437,268.7802124023437,268.7802124023437,0,77.16219491978316
64,64,64,2015-06-01,KINGFA,268.7802124023437,268.7802124023437,268.7802124023437,268.7802124023437,0,77.16219491978316
