,Unnamed: 0.1,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,0,2024-02-01,MEDIASSIST,457.1106266749152,556.3550264775068,447.7676452489805,510.0873718261719,14167400,
1,1,1,2024-03-01,MEDIASSIST,515.8521656436101,515.8521656436101,441.20765545411706,502.5831298828125,3812054,
2,2,2,2024-04-01,MEDIASSIST,500.94313709456605,560.5792248439192,476.24385135187913,506.70794677734375,4846096,
3,3,3,2024-05-01,MEDIASSIST,506.7079480831889,540.0544484359802,475.5978010267617,488.4692687988281,3910058,
4,4,4,2024-06-01,MEDIASSIST,509.391596450771,601.3305675174954,435.2440526374888,545.918701171875,6705572,
5,5,5,2024-07-01,MEDIASSIST,551.6338086081681,601.2808635158964,508.0497619876749,595.46630859375,3652428,
6,6,6,2024-08-01,MEDIASSIST,601.7778735626533,635.1243760071886,513.8643229979915,586.4712524414062,7155229,
7,7,7,2024-09-01,MEDIASSIST,607.2444687669941,711.8064202369163,597.354805527514,655.7484741210938,16774522,
8,8,8,2024-10-01,MEDIASSIST,660.0,689.25,577.1500244140625,617.4500122070312,5044709,
9,9,9,2024-11-01,MEDIASSIST,618.9000244140625,634.8499755859375,548.25,595.9500122070312,3227050,
10,10,10,2024-12-01,MEDIASSIST,599.9500122070312,634.5,561.1500244140625,576.5999755859375,4355047,
11,11,11,2025-01-01,MEDIASSIST,579.5999755859375,629.5999755859375,510.2000122070313,523.7999877929688,2254472,
