,date,symbol,open,high,low,close,volume,rsi
0,2010-01-01,GVT&D,252.51864169400577,286.29383514547857,244.1918005652611,253.9220428466797,12630652,
1,2010-02-01,GVT&D,257.71127157392874,270.38865196668246,238.57822232354332,243.34979248046875,5267781,
2,2010-03-01,GVT&D,243.3497753677768,295.0884885222239,243.3497753677768,285.3582458496094,11845736,
3,2010-04-01,GVT&D,286.901996388259,298.45667265445815,248.40202692714303,254.95123291015625,7771142,
4,2010-05-01,GVT&D,244.71576230975208,272.57571637896416,219.49121163008056,269.1402893066406,10538016,
5,2010-06-01,GVT&D,268.3402299643004,290.8352482772758,259.30456602067795,273.2345275878906,7705422,
6,2010-07-01,GVT&D,273.4227819044873,279.44654829122913,267.3048883334747,271.58740234375,3204806,
7,2010-08-01,GVT&D,270.4109294575585,286.9763113271182,236.7625235657676,274.5052185058594,4966762,
8,2010-09-01,GVT&D,276.62291840229005,282.3172830031965,272.0109733871557,272.9992370605469,3379053,
9,2010-10-01,GVT&D,273.8933803678885,313.4243837199549,272.9521660023632,277.3758850097656,13311538,
10,2010-11-01,GVT&D,282.74079057020776,291.682327071512,247.633506112415,289.6587219238281,9979725,
11,2010-12-01,GVT&D,288.95287370484607,316.90695799243787,281.9878916143331,305.8476867675781,7115808,
12,2011-01-01,GVT&D,306.83586863355134,329.33088515982234,282.59959986878465,295.8707275390625,5105826,
13,2011-02-01,GVT&D,296.7178799311703,302.1298634667903,237.7037319020719,260.3869934082031,3803470,
14,2011-03-01,GVT&D,260.9517200805354,268.2931816898496,198.45508303590185,233.2329559326172,5298286,45.138959197774106
15,2011-04-01,GVT&D,231.6798867379071,280.011245230877,230.64455965832917,262.8811340332031,3625983,52.29631433650158
16,2011-05-01,GVT&D,268.6529908019464,268.6529908019464,220.719836070827,240.423583984375,1696633,47.26609108280271
17,2011-06-01,GVT&D,243.4549550596507,258.9432430018935,227.35093079500453,243.78651428222656,1867388,48.07158345316818
18,2011-07-01,GVT&D,246.77048820494664,251.88587833983792,204.14218889890975,232.98733520507807,2467713,45.659669603627904
19,2011-08-01,GVT&D,233.98202507584185,237.0607359321029,192.3010165603073,204.6158599853516,1867876,39.98378993893569
20,2011-09-01,GVT&D,204.61583537523103,224.03539382519511,202.01077265633344,206.93670654296875,984159,40.63390183623541
21,2011-10-01,GVT&D,204.75788036794864,218.82522183946008,197.51107685509703,200.0687713623047,3368396,39.27798458797602
22,2011-11-01,GVT&D,201.7265693705902,209.7785809424277,179.18093407852868,194.3376617431641,3219594,38.13442430435403
23,2011-12-01,GVT&D,197.41637418758611,206.93669674593372,125.04300458715596,154.8828125,8289313,31.36436178309627
24,2012-01-01,GVT&D,155.4038492327402,206.93672513938688,148.8675007870024,163.5505828857422,3539988,34.13097479077453
25,2012-02-01,GVT&D,164.7820735015227,196.0901972591836,159.76140372425957,180.50718688964844,2884584,39.28679824394251
26,2012-03-01,GVT&D,174.39712103471368,193.15356184479512,165.35044540797404,178.09156799316406,1211981,38.8206184189677
27,2012-04-01,GVT&D,178.09153694952218,184.01213325768447,137.9262173767814,151.99354553222656,3244744,34.11119596670111
28,2012-05-01,GVT&D,151.99356359893412,161.9875342459611,130.72678202305633,161.1823272705078,1470590,37.00867921469143
29,2012-06-01,GVT&D,159.14564412766822,186.2383012312351,151.61464778754325,184.91207885742188,782873,43.87304939533063
30,2012-07-01,GVT&D,185.6699445175928,189.36439171340504,162.46120145289368,173.2130126953125,532755,41.47348086751164
31,2012-08-01,GVT&D,173.0571196135278,188.35498654069045,171.6707533410902,176.4991455078125,659921,42.42601430484053
32,2012-09-01,GVT&D,174.9693421933366,208.1465861285536,169.75850951033314,204.2265167236328,1516982,49.84359386698769
33,2012-10-01,GVT&D,203.65286197787697,209.6764002499889,189.3111111343645,195.19122314453125,457486,47.68754244496704
34,2012-11-01,GVT&D,195.1911952803416,205.5172573314277,184.1002516314709,189.0242462158203,516136,46.218021255947185
35,2012-12-01,GVT&D,189.02428544655825,193.99608980992952,178.07675117788864,178.5548095703125,516761,43.753033574155445
36,2013-01-01,GVT&D,179.74994604627074,179.74994604627074,160.62761136049724,173.05712890625,669106,42.472038695210344
37,2013-02-01,GVT&D,172.1488114987922,184.43490210804444,146.52488150531215,157.9026641845703,385690,39.07583834468159
38,2013-03-01,GVT&D,157.75925504282745,168.85021456636002,129.55381247456435,140.4535369873047,416986,35.55084786698538
