date,open,high,low,close,rsi
2010-01-31,126.25084217585089,140.31835378370823,108.88535562677552,116.80953979492188,100.0
2010-02-28,129.90135549534364,147.85818899712254,114.27582637799487,125.6230697631836,100.0
2010-03-31,139.4995615209029,147.74446642542898,123.82854396710982,127.40851974487305,100.0
2010-04-30,140.80736383889925,144.75354658618627,122.23641474908239,130.39941787719727,100.0
2010-05-31,144.44649386347092,144.44649386347092,121.89524654502193,126.48735427856445,71.19782461224031
2010-06-30,138.44193552014536,144.2759145684714,121.11056417091768,128.9323959350586,76.15137795820968
2010-07-31,143.99160506514391,149.4275540343089,125.64810146471164,132.56015396118164,81.57605741586899
2010-08-31,147.32907222979,175.11854166191202,131.7149160891316,149.25353240966797,91.65474765748996
2010-09-30,165.53002760298716,168.91758694422197,138.7426686640202,148.3119125366211,88.50364909854488
2010-10-31,162.94630304419965,173.6946250939364,146.41348665967243,152.009521484375,90.05313156035677
2010-11-30,164.78362057284258,170.2955818331462,126.66228928594435,139.30904388427734,58.698550087091505
2010-12-31,160.19032412236714,169.37692678042202,128.95894346301552,143.02962493896484,63.04750208061987
2011-01-31,157.8707130194922,163.40564308549858,137.6402871720377,146.7731704711914,67.07276981016737
2011-02-28,160.48886988229856,164.4391109969328,138.1455315152024,144.70616149902344,62.72001435793483
2011-03-31,157.89366611226313,162.00466898908454,138.69673389129667,143.76454162597656,60.65112139288598
2011-04-30,160.14439955935347,178.97693780646193,140.92450554496912,158.71575927734375,75.47346604410119
2011-05-31,172.20179627878903,177.64486066031114,151.51204823996966,158.55496978759766,75.12232421790706
2011-06-30,171.76545397115927,191.33292310196003,154.33694496013572,165.7664794921875,79.94982970525028
2011-07-31,179.98744928314346,197.25825692389182,163.86802722643944,174.1721954345703,84.09954990413101
2011-08-31,188.20944596134302,190.96542632686328,153.76275732296313,163.67649841308594,64.7824268961634
2011-09-30,178.69934350821723,187.6270097716441,154.8782386003541,158.54558563232422,57.35177538528952
2011-10-31,170.9341392962726,182.04722347559635,155.2734820455458,165.56682586669922,63.89133138584824
2011-11-30,177.35087876798906,180.6057572366645,146.90377930096705,154.63971710205078,50.097057017121884
2011-12-31,172.00358773621542,172.51507153082048,142.7189434123738,149.9434051513672,45.252046498208294
2012-01-31,165.72632316578196,175.07247822558912,146.13657063669422,154.9419708251953,51.06430167454694
2012-02-29,168.09773585493662,188.51047297657874,150.67015007297437,171.98358154296875,65.48058607968014
2012-03-31,185.76707154955687,196.01994056858481,166.89803680571958,178.40033721923828,69.39744563170707
2012-04-30,192.3930682066603,212.73605830603378,175.2212174146497,193.9772491455078,76.77798697862532
2012-05-31,207.24929315136512,208.87673268008058,178.05763583793637,188.14173889160156,69.52953534475408
2012-06-30,200.76278685527984,223.61668646932094,180.38255746673286,197.46465301513672,74.04630970960699
2012-07-31,211.80612269436074,241.56501799385182,196.19196655370234,205.04386138916013,77.21460691579269
2012-08-31,219.24583519638287,261.5592608973143,201.3997677717337,240.0802993774414,86.2001604977816
2012-09-30,255.10283405580066,255.33731480011716,221.19917985845808,228.09542083740234,74.59017826464677
2012-10-31,240.7525710954871,275.03365032545645,223.59084814849365,244.88419342041013,79.13292284130749
2012-11-30,259.32348747488356,288.39909977368006,239.06661545850534,272.27159881591797,84.38687748039064
2012-12-31,286.0542958288915,297.0748910043187,254.026487299299,260.9696273803711,75.35295783906864
2013-01-31,277.5661004202128,301.9052005720405,256.60578578616105,266.9957962036133,76.87595833507723
2013-02-28,282.1619207467979,286.03085308812405,249.8292758273961,264.25235748291016,74.45908005188451
2013-03-31,275.2681845574227,308.09548987801384,259.65402841676433,278.5556869506836,78.5212888265838
2013-04-30,295.4335021521454,300.5920780400255,264.1091376256704,284.3004379272461,79.99573927624482
2013-05-31,298.1769269441287,318.78777359354945,275.17662814197575,303.12923431396484,84.11868548731132
2013-06-30,318.85816888628955,351.7089175037473,297.17095536175975,302.28514862060547,83.23135780748628
2013-07-31,319.75354843428204,349.0308625007066,301.06751975232714,307.0112838745117,84.30121337769984
2013-08-31,320.69872626785883,339.12996044566546,267.27691027528937,297.3939437866211,73.31788612762533
2013-09-30,312.59373636811307,339.12998756758714,288.5910048046503,320.3857650756836,80.37199987254218
2013-10-31,330.15064043033516,379.7731938243287,313.1186970498483,349.28495025634766,85.81204187109921
2013-11-30,353.78041774650933,372.63699887320763,321.1055673254699,351.00992584228516,86.07779566044468
2013-12-31,367.9347246417269,436.4847436445249,346.6730425940352,402.73560333251953,91.55248653497365
2014-01-31,415.217894712298,447.82700318915937,390.62441884612707,425.2547378540039,92.94591774100279
2014-02-28,440.4545633332833,455.24680709646407,420.87059066837077,427.7359085083008,93.09080720264893
2014-03-31,442.15586675445644,519.0472078855108,422.33559652681447,488.3699417114258,95.62478722068974
2014-04-30,508.650069635269,545.1817159352456,453.9522385651585,525.1378555297852,96.518245796006
2014-05-31,539.0143631953455,736.5357728960454,523.400207054687,681.8978958129883,98.2631104175511
2014-06-30,696.8850460859653,769.6648036935678,600.457003251151,664.5064163208008,92.33932403881892
2014-07-31,679.847891749346,736.3230883718403,623.8504486311631,693.0039138793945,93.12314496502762
2014-08-31,706.8094195736636,948.7311817889038,645.3534782880668,866.5882034301758,95.99978181373686
2014-09-30,911.0420345651488,911.0420345651488,768.1447379505163,830.5724563598633,87.26110283593422
2014-10-31,871.3802547678573,958.7170201992307,817.9296165783469,861.3205642700195,88.30940399909345
2014-11-30,888.5441350236171,956.8204514903323,836.9189865090523,895.9091873168945,89.43758843789186
2014-12-31,904.6647958714659,949.2103204128547,803.9423288116109,917.1742630004883,90.11434207298277
2015-01-31,943.5444864423678,1110.9162871542228,908.2772057491453,1081.9147415161133,93.71432652677362
2015-02-28,1101.4571068516461,1457.0391544298316,1081.0778101372985,1301.6790237426758,95.97209351404345
2015-03-31,1335.8012922095093,1388.2886809274964,1236.8093898813293,1247.0342483520508,87.00576260330345
2015-04-30,1281.4886859861172,1488.285296266572,988.6205004127297,1103.2274856567383,67.777711539089
2015-05-31,1117.103701692956,1202.8994942609643,1032.6205638819663,1182.9302444458008,71.76773075362759
2015-06-30,1198.6323092692912,1221.7229550368495,982.4564908549746,998.2524490356445,53.91769291901748
2015-07-31,1018.434985231479,1132.726707842008,877.1971817519203,1016.4594802856445,55.18563534319664
2015-08-31,1035.4500119772222,1094.89058446371,936.6190543554804,1050.6518020629883,57.70719457851207
2015-09-30,1071.1143764650571,1071.1143764650571,936.1435482317806,1031.3931350708008,55.671419630311696
2015-10-31,1044.4848645721377,1178.107255596616,948.9112482427555,976.9454421997069,49.92592896320721
2015-11-30,990.7506923707466,1035.4500024319582,924.7309312674455,1001.839241027832,52.51142324566045
2015-12-31,1004.5647865901046,1058.7507935402207,939.0442870097838,1029.4672927856445,55.45666152580951
2016-01-31,1040.1814353874927,1047.3381033620647,882.02878984545,902.430793762207,41.72664851845337
2016-02-29,916.568823777737,949.2135961010881,786.8049749444966,878.131477355957,39.56473208616673
2016-03-31,891.6751995423525,992.6290371124918,875.2764162036167,940.6868362426758,47.62529479658343
2016-04-30,945.0527816324652,964.1213052486626,897.3407170695208,947.843391418457,48.531453413251604
2016-05-31,961.244322718632,1083.002406933401,934.8595819612224,1023.2139968872069,57.47267037344801
2016-06-30,1038.7786540484688,1239.4500204574535,1021.2623996480095,1200.7986526489258,71.11478455973739
2016-07-31,1223.2583683858113,1282.7227375424409,1179.1365382313184,1192.1441116333008,69.85471134817661
2016-08-31,1219.8219188497735,1265.353259277707,1176.0489384414711,1219.0225296020508,71.6545236240022
2016-09-30,1232.7083981732221,1277.5716190053506,1166.551574958643,1206.3513870239258,69.4006413490915
2016-10-31,1229.8446678463881,1381.9500378958585,1190.8443671361483,1308.5104446411133,76.32755456239951
2016-11-30,1337.826548532448,1411.2065393224057,952.7828935041531,1059.8059768676758,46.658119818185284
2016-12-31,1100.9344173576171,1169.3747520373943,966.265723529179,1034.749397277832,44.640927795225025
2017-01-31,1067.0959701517327,1146.3224828186007,1018.1207587721883,1098.2974319458008,50.85819276010938
2017-02-28,1113.3911273001158,1330.0708976611747,1093.9588254262228,1237.6837844848633,61.73454943845911
2017-03-31,1244.1626543134416,1666.5450390361675,1177.9580656523212,1510.0846633911133,74.47401060720452
2017-04-30,1535.2962201959378,1582.9752680822708,1398.0025564145744,1555.3296585083008,76.00500910779168
2017-05-31,1569.2062420071372,1599.8229531693066,1407.5241168783466,1549.1729202270508,75.29593477706011
2017-06-30,1563.4309535691468,1580.6364935788192,1412.3204170544675,1451.8338088989258,64.34504842937004
2017-07-31,1497.1147296426407,1551.022149736465,1444.5361745735117,1474.9575881958008,65.71195796731436
2017-08-31,1514.7656778052526,1517.1615987861767,1341.0207369235868,1450.1914749145508,62.739550967925176
2017-09-30,1485.67938000595,1663.3129583545426,1448.8373381602064,1637.0495071411133,73.26683028032137
2017-10-31,1650.9261712019231,1727.7394384514691,1519.7567670663407,1629.5984573364258,72.32663103173911
2017-11-30,1621.7917181434138,1905.3010385158898,1578.959872662161,1867.8965530395508,81.21989974860102
2017-12-31,1900.5089778646802,1935.9686088144622,1751.8014096118334,1857.1146926879883,79.87973850784267
2018-01-31,1892.6026874010108,1961.8448141235492,1722.0203857922388,1734.6594924926758,65.67788038717458
2018-02-28,1738.1614817133127,1779.2515303884636,1554.2578434926188,1680.3438186645508,60.200134950570316
2018-03-31,1725.6068632938172,1757.185057704764,1554.7370144242448,1726.5132522583008,63.209633339556525
2018-04-30,1723.6902633102989,1756.706013190187,1531.0414994836703,1587.6697463989258,50.071778371037
2018-05-31,1601.5461271862005,1639.3537170747272,1386.543361206411,1415.4029006958008,38.58937144106457
2018-06-30,1446.7695943897886,1488.410657520362,1387.2621156285568,1402.4169387817383,37.83471256141574
2018-07-31,1409.632978195062,1467.7819218911468,1326.9330211110703,1361.9020462036133,35.34633731108724
2018-08-31,1379.1806141342108,1593.8311648859462,1348.208580144521,1383.0099563598633,37.80532900093775
2018-09-30,1418.850875281176,1418.850875281176,1236.0287188170885,1311.3050003051758,32.90055505106845
2018-10-31,1325.2298395318328,1332.9873099122533,1175.6124360488523,1266.2344436645508,30.071075317265198
2018-11-30,1289.6809321031012,1328.9756873931974,1197.3623233115884,1211.1107864379883,26.816472336938304
2018-12-31,1225.059818927108,1268.5595252855962,1175.6125578409585,1217.6116409301758,27.878640530753913
2019-01-31,1226.026354339441,1387.941910316968,1200.479742732003,1245.0163040161133,32.63440186223558
2019-02-28,1268.5594292174221,1303.818331410752,1105.0704735582935,1233.1747512817383,31.59564138855181
2019-03-31,1239.6805913536703,1628.6404784320996,1222.7614675796726,1561.7909622192383,66.12337736540346
2019-04-30,1573.0572464596696,1573.0572464596696,1385.8609409798812,1423.8241653442383,53.13154816924119
2019-05-31,1437.7007797412343,1563.5599934829854,1358.9154107089407,1523.7285842895508,59.74061880095336
2019-06-30,1555.3435238845452,1560.9742722140438,1470.4439523734843,1511.7663040161133,58.59898437538072
2019-07-31,1543.0426427922428,1553.7242846825804,1185.2791727139315,1311.4501419067383,42.796761839365104
2019-08-31,1336.6690963932017,1394.9793780295245,1141.8320093536277,1260.0194778442383,39.63073724812811
2019-09-30,1273.8958646467988,1498.8695497289605,1227.2853103012303,1368.3725051879883,48.8323808495695
2019-10-31,1410.5872670266579,1410.5872670266579,1244.2590240219054,1379.7127151489258,49.757188517478035
2019-11-30,1393.5891840190268,1414.3917010763791,1239.8692730610558,1314.7935256958008,44.45039994318728
2019-12-31,1307.3066552224218,1411.0750108289312,1264.0372196642552,1386.2486038208008,51.07708317392728
2020-01-31,1404.8851142664073,1439.0216372522364,1298.9235435248434,1400.0973434448242,52.348297431429124
2020-02-29,1405.7278375857384,1410.4691816738116,1213.2454689432213,1281.5463943481445,41.656869071326135
2020-03-31,1259.9688653269043,1410.7695602265753,1000.409368489371,1167.1410331726074,33.93865175496617
2020-04-30,1160.136538895578,1189.2826284030284,1048.2519700050043,1116.211238861084,30.989368060095572
2020-05-31,1116.211204007538,1250.8369801691072,1056.2583493523478,1172.3540840148926,37.85810464718364
2020-06-30,1217.4260929717466,1235.7956894725016,1095.3982254371774,1122.5574569702148,34.35828436765763
2020-07-31,1110.5906403319286,1192.969380782681,1093.4678450911194,1129.8409881591797,35.36668536993611
2020-08-31,1146.7305359811683,1342.6631544685238,1074.4501469635595,1249.0215797424316,49.898388047970364
2020-09-30,1233.8066704725725,1322.6912707465538,1124.8623700608937,1181.366298675537,43.4932819557602
2020-10-31,1192.7471611217798,1428.4858791316572,1169.0829848799942,1337.4589462280273,57.88481786947438
2020-11-30,1380.8603807274128,1785.7052317473047,1324.0392720303162,1590.186367034912,71.46282146367383
2020-12-31,1590.560077628941,1831.0583132912163,1532.4858525549623,1743.022476196289,76.70371582648488
2021-01-31,1743.6828477615227,1932.9315276536147,1695.8431721652703,1762.0629653930664,77.30290597775773
2021-02-28,1765.6806011572871,2132.920489995169,1709.6229544706212,2034.7972106933594,84.0732928173834
2021-03-31,2017.5713217662055,2214.5121650057004,1888.0192488380073,2051.1878814697266,84.3960549675462
2021-04-30,2057.6737084492197,2163.346880810392,1930.5827174543551,2026.7716064453125,81.55526455781204
2021-05-31,2035.2579428665833,2266.1945317499585,1972.355327272598,2094.5919036865234,83.35133978979057
2021-06-30,2121.78145625853,2584.6164836066055,2080.8388853783927,2359.0450134277344,88.4232831981571
2021-07-31,2377.166436913927,2479.052285302545,2238.4571562070732,2365.9166412353516,88.52806614322162
2021-08-31,2399.7266548796283,2580.6818477934157,2324.47663489986,2370.7119903564453,88.6110696872974
2021-09-30,2375.8288910777806,3034.2718367337884,2236.3323864312956,2796.2416381835938,93.45775168485515
2021-10-31,2790.8322143545843,3408.2551273567897,2673.9634996525397,2775.001754760742,91.22196068261009
