date,close,rsi
2010-01-01,648.8066153108833,100.0
2010-02-01,707.0327824542657,100.0
2010-03-01,771.6327477762935,100.0
2010-04-01,691.1484503700648,55.337430446316304
2010-05-01,629.4638801854385,39.66944595613107
2010-06-01,623.8559639375695,38.52521908188493
2010-07-01,596.251410564359,33.10221236880207
2010-08-01,623.1561498980864,42.245035471189155
2010-09-01,712.98198977239,62.16482403096328
2010-10-01,721.8274428624632,63.59162502115605
2010-11-01,731.1991092298638,65.19612560293523
2010-12-01,714.4993261276962,59.779454695360464
2011-01-01,646.1477919171493,42.93359271148249
2011-02-01,626.1147509742342,39.198061280800545
2011-03-01,738.0415336487944,61.04702499323138
2011-04-01,720.8766064867007,57.3972953435113
2011-05-01,672.3725409487646,48.033994467797754
2011-06-01,626.773058975787,40.81202894973851
2011-07-01,664.7122268568589,48.27757208163551
2011-08-01,666.9340015298482,48.71467248447887
2011-09-01,720.8044613332039,58.521415747188186
2011-10-01,736.7641712847678,61.06636344548931
2011-11-01,747.6000466218287,62.851938088873595
2011-12-01,759.0172614912243,64.81380450167025
2012-01-01,796.2672028876576,70.64915790954151
2012-02-01,921.3536326324589,82.13125819131464
2012-03-01,998.3522851765341,86.01663608548022
2012-04-01,922.8638802317806,69.0358121166735
2012-05-01,871.8672598175482,59.82922371931219
2012-06-01,980.1312148753703,69.72068979385928
2012-07-01,1038.3487558445197,73.73367557747693
2012-08-01,1085.5604014670548,76.63164010010149
2012-09-01,1247.4645416853775,83.73318697547347
2012-10-01,1285.998563019506,84.98618416079172
2012-11-01,1288.953685246608,85.08782485862868
2012-12-01,1327.8062142822018,86.47666457012916
2013-01-01,1273.5445631771142,75.19164460597597
2013-02-01,1246.3615134251152,69.91760906618563
2013-03-01,1204.9991018156213,62.25143911692548
2013-04-01,1267.3304641774937,68.29588136664209
2013-05-01,1299.0287495629536,71.0188836313832
2013-06-01,1269.0991401281092,64.94212484560788
2013-07-01,1215.019580237346,55.11074561026617
2013-08-01,1008.3801949518282,33.05100248929379
2013-09-01,1188.2932919153498,52.25178378516594
2013-10-01,1276.910039711656,58.94376718335032
2013-11-01,1246.6653648740767,55.860685824081166
2013-12-01,1198.1822873189117,50.933077487018046
2014-01-01,1177.4651621922967,48.810186931245426
2014-02-01,1250.0523588887054,56.19194926596687
2014-03-01,1489.3416591574055,71.70961828043075
2014-04-01,1427.6293196504598,64.87169194613958
2014-05-01,1682.7335512938146,75.85386338821999
2014-06-01,1802.3072940485079,79.3460687919608
2014-07-01,1753.8273562762047,74.31779323948984
2014-08-01,1863.2762614577343,77.95667564136699
2014-09-01,1947.6311147415488,80.42339438492138
2014-10-01,1993.9864228380343,81.72041304743735
2014-11-01,1962.1550426171723,77.64451314818456
2014-12-01,2061.939816881356,81.06117969621886
2015-01-01,2394.0489090316687,88.06571431630542
2015-02-01,2393.374654009532,87.98948036210037
2015-03-01,2278.9241650138674,75.2339927550216
2015-04-01,2143.5196905274747,62.80528985299616
2015-05-01,2360.7614930141485,71.51626724268175
2015-06-01,2360.489314757114,71.4920624441761
2015-07-01,2427.002564429367,73.97564840311928
2015-08-01,2263.289803922906,59.302896496872876
2015-09-01,2289.886079859946,60.76177249779009
2015-10-01,2421.9740112706672,67.44853162188392
2015-11-01,2288.9038285669817,56.29651667142593
2015-12-01,2308.9648374789185,57.51832313751103
2016-01-01,2218.1105327944188,50.186471424973575
2016-02-01,2133.8577665277644,44.162929991699315
2016-03-01,2561.0010794542172,67.19530097992825
2016-04-01,2571.920601496022,67.58964722391624
2016-05-01,2647.9841826542884,70.44520318305175
2016-06-01,2869.4620603699827,77.1955730794391
2016-07-01,3137.7916939141787,82.71462606344818
2016-08-01,3351.3047361179547,85.85719392508766
2016-09-01,3282.246160177685,80.40195694187368
2016-10-01,3294.7802711984127,80.659311980939
2016-11-01,3021.30255591213,60.61898020034047
2016-12-01,2815.4476656598627,49.85961870504475
2017-01-01,3052.9838041058015,59.44373787204662
2017-02-01,3160.0489377115755,63.1108907805062
2017-03-01,3348.60322446008,68.83685502368523
2017-04-01,3669.3892623159572,76.11476829348923
2017-05-01,3541.114620751847,68.7108106250112
2017-06-01,3360.3664859668384,59.32795008344292
2017-07-01,3584.1921006307552,65.96813030978781
2017-08-01,3496.6390541550163,61.440723599242325
2017-09-01,3524.4484542932614,62.38679505773921
2017-10-01,3773.3141418483187,69.98979986323715
2017-11-01,3517.99154194335,56.4759117671419
2017-12-01,3654.6257128882235,61.11226188536801
2018-01-01,3585.3962524692106,57.52950990768719
2018-02-01,3441.091664128312,50.42016263626244
2018-03-01,3303.620412224174,44.39030770107222
2018-04-01,3445.1705069329505,51.30863012774083
2018-05-01,3288.433762002686,44.271674385907744
2018-06-01,3172.196848262552,39.62171822152978
2018-07-01,3453.8034361971772,53.325714610179254
2018-08-01,3757.493068326916,63.60463728950854
2018-09-01,3399.4471000459694,48.942096848545056
2018-10-01,2869.1152107654757,35.10954046521071
2018-11-01,3306.515268458804,48.863553279907364
2018-12-01,3373.6571107515774,50.71382706547599
2019-01-01,3038.7680865537204,41.97335814664952
2019-02-01,3248.362805109304,48.39607018629929
2019-03-01,3539.8791702575704,56.17992370919717
2019-04-01,3873.5611809040843,63.45947236711705
2019-05-01,4113.080623646648,67.87900369711164
2019-06-01,4052.9603097607414,65.58173048497416
2019-07-01,3788.618846843943,55.9714567904151
2019-08-01,3525.2876975671716,47.902841450363226
2019-09-01,3661.368423171679,52.026442263529376
2019-10-01,3702.0330195917777,53.300938305509696
2019-11-01,3856.075447821807,58.15947498370551
2019-12-01,3705.618648496796,52.055870114214024
2020-01-01,4116.509516308806,63.970627609206375
2020-02-01,3989.251366598295,58.75284821315248
2020-03-01,3065.1168432085515,34.90039863433748
2020-04-01,3408.9664080552297,44.5628277711131
2020-05-01,3669.1304483502904,50.92227167806476
2020-06-01,3906.534707145657,56.21122801099407
2020-07-01,3868.365955391531,55.109487646074186
2020-08-01,3659.064497221317,49.029211545004614
2020-09-01,3725.674212966552,51.0138590748025
2020-10-01,4085.8267331774728,60.587777926666774
2020-11-01,4462.037494333057,68.10184043139986
2020-12-01,4597.949993158003,70.45024970911055
2021-01-01,4518.415334976039,67.11394391098779
2021-02-01,5229.588230478327,77.90800603774963
2021-03-01,5806.0864029966415,83.09722298547177
2021-04-01,5479.605762708541,72.03995688102974
2021-05-01,5626.782369837083,73.849895863141
2021-06-01,5656.851865737571,74.24295455869603
2021-07-01,6084.784105461586,79.34181301315843
2021-08-01,6158.174643004707,80.12055594062737
2021-09-01,6093.14219019781,77.1471133069478
2021-10-01,6168.531731446699,78.2279114145385
