date,open,high,low,close,rsi
2010-01-31,148.85195337537695,159.75853815724915,136.2918148658296,144.43617349427439,100.0
2010-02-28,143.35690909983995,153.91735714309982,135.92702852952095,149.32633017786054,100.0
2010-03-31,149.07116722729637,168.54474785513435,143.34606384515087,161.94908563714387,100.0
2010-04-30,162.59167694823782,171.8986150994911,155.80911644070497,166.6749252749737,100.0
2010-05-31,165.58971636161374,170.02276741969195,148.51990381658402,159.18442874449104,69.1121531127153
2010-06-30,158.71598244934444,168.5443179205353,147.14774567682892,160.99421872660724,71.56103013513768
2010-07-31,161.1205293004405,177.2656663256805,158.09257605243593,172.9832010723966,82.29218348860842
2010-08-31,173.4960484852762,187.48313930468518,166.62489011455324,178.26016967697504,85.13994190381956
2010-09-30,178.44742633971666,210.7548464147656,176.86027469532607,205.25697667754238,92.3768101383697
2010-10-31,205.5342799163755,215.7983057121271,190.8591149768161,198.85391870213394,81.51304840311573
2010-11-30,201.052046746508,214.37466797301283,188.7981586557614,197.08018074772326,78.56001237525835
2010-12-31,197.2239927818894,208.3558998239094,181.38831988817424,197.16655402333518,78.60356565387805
2011-01-31,198.67158070515717,201.33751100475564,168.19375362818275,174.10296572464216,48.34521665467023
2011-02-28,175.08235038656247,188.32564774834427,162.11207878817558,172.54279691815836,46.934979245459296
2011-03-31,174.36212020119228,200.75129057060758,172.83331334185152,196.53648436225834,65.03407987591012
2011-04-30,196.54135624693834,204.02220359598783,187.09451971223098,190.98957937969024,59.6106486185824
2011-05-31,191.5523799168705,196.88760750525168,178.2140213577536,194.05810375880716,61.65193238770663
2011-06-30,193.35563249973515,202.9224246968963,182.33035094792302,201.02897130899066,66.13789468628042
2011-07-31,204.56864367497687,209.78361482090378,190.75032640023588,195.92682988016406,60.19141105154054
2011-08-31,198.125769620618,201.766886805503,167.1911876948013,180.62076528830673,45.904857813685695
2011-09-30,180.37831859614772,192.71787035841913,170.77342835841856,180.1289943049585,45.504457740941156
2011-10-31,177.3693029437078,196.72485469337175,165.18946911654882,192.99259572216778,56.86114562857444
2011-11-30,190.72322699093752,193.80808600661604,158.1328104917339,167.5874344245222,38.55266213755126
2011-12-31,173.54338176346553,181.05749138825945,150.62697406501462,158.12650946789174,33.86698035692177
2012-01-31,158.6410901269684,193.1518469151331,155.020871890315,189.68273617586226,54.94271805290522
2012-02-29,189.95616465901225,213.28373697065885,185.1380559172605,199.5903662000229,59.60621407879962
2012-03-31,198.91780393595738,209.41367471842054,187.767492052353,199.00797587765427,59.1906937011067
2012-04-30,198.05070824816715,212.99062697375652,192.79589145827853,204.26530577287355,61.953286785915076
2012-05-31,204.0442837638166,209.1013591740385,180.40450739199468,189.0365219346357,50.52219272341608
2012-06-30,189.12592591646757,210.7899720223285,182.0789899061568,208.49479457225672,61.10314782833412
2012-07-31,209.68780261808766,221.34492182519065,201.60691951609135,213.5658351530869,63.45333721986961
2012-08-31,212.66964649130875,224.4464111710137,206.5854707206568,213.16165831633364,63.10269953884332
2012-09-30,213.79720675000613,238.4844928374108,207.42200409987046,234.1882608193715,72.2931510057424
2012-10-31,233.99862151669728,242.49812646868278,194.90365650160828,233.32324766081055,71.44838546765334
2012-11-30,232.8768669197882,257.4588565267771,229.467256303442,255.8655678012297,78.8720735552411
2012-12-31,254.33310150352636,260.61955203729286,246.47724037986495,252.706664470443,75.68997915317995
2013-01-31,253.91270146345374,265.1201733744288,242.84828494852985,253.37594237931395,75.92740650271601
2013-02-28,253.46654467382655,262.6585709736555,235.49600869201058,238.5076430814379,60.724907423367135
2013-03-31,238.60034325113497,253.34558719882364,227.69445068066523,237.02492333401483,59.357377590582
2013-04-30,237.35858047633522,267.16448021430597,227.00621412859772,260.5795624260831,71.23248575456739
2013-05-31,260.3243883446553,280.7093815538194,253.15837202042195,267.44648251177034,73.80688795563589
2013-06-30,267.24159289307937,270.1544706450233,235.62674772467278,252.33349858545267,60.139897818106824
2013-07-31,252.7385998117706,263.77404027736327,219.4827299362762,224.00661277891143,42.94258222529875
2013-08-31,226.0650282196706,234.69098760819537,191.719257679538,212.3653278713482,37.81500582368729
2013-09-30,213.3678562357472,257.89895484615937,198.39290790077328,220.45557925070943,43.24885542567496
2013-10-31,221.7608422339519,260.92846338811074,218.62975308823383,257.0888505081591,61.03715033737027
2013-11-30,256.93557761681905,261.5428647416262,231.81677295831332,249.7284589019442,56.90227471514217
2013-12-31,249.79384295015555,272.8855285841664,243.82168389484607,252.91791565919058,58.31422619338232
2014-01-31,253.45361656388195,259.2253503066754,229.13311141044633,232.7884655002852,47.08163275591177
2014-02-28,231.87438153841555,251.0428607322106,225.5515270413244,247.0579187906414,54.284312527847966
2014-03-31,245.42659090872226,286.9911199138519,242.66166522481058,282.1723628116382,67.02724275132255
2014-04-30,282.9528935115855,292.2832820193539,268.83628497983284,279.0466283855268,65.16167729736752
2014-05-31,278.7914366333556,338.62606956639604,275.87931578302044,311.44984046798794,73.86320281944576
2014-06-30,310.83963355794356,337.98391321461986,306.31434360394223,320.3375182993016,75.77789183918436
2014-07-31,324.50117546473706,344.0816287738009,311.12773839900626,332.4735318849161,78.2843184893853
2014-08-31,329.66931146795804,348.9738303290043,316.4624525029754,343.70139357051596,80.44445810797187
2014-09-30,344.4020235138018,360.6353276715263,331.14355387069537,340.883696147476,78.192205848323
2014-10-31,339.393152374666,372.77876483914923,333.04111814425937,371.1542794771495,83.81073246795533
