,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,2010-01-01,GFLLIMITED,4.849629816766708,7.050630027214318,4.561735049933286,5.923197746276856,79516173,
1,1,2010-02-01,GFLLIMITED,5.869333687626013,6.12565285172835,5.0929473658277615,5.36784029006958,18456905,
2,2,2010-03-01,GFLLIMITED,5.757374791248031,6.12194188545959,5.378861916790571,5.580071449279785,10941620,
3,3,2010-04-01,GFLLIMITED,5.538235740061573,7.022403601697221,5.538235740061573,6.659828186035156,23922478,
4,4,2010-05-01,GFLLIMITED,6.57416458741436,6.691703055613438,5.584055594521881,6.066161155700684,14707427,
5,5,2010-06-01,GFLLIMITED,6.066160315054532,6.454633544639979,5.856982484039836,6.209596633911133,17635885,
6,6,2010-07-01,GFLLIMITED,6.219557860415394,8.357157409820127,6.084089859593552,7.944777965545654,60203276,
7,7,2010-08-01,GFLLIMITED,8.742396622867314,10.158043800960236,8.354091675966355,8.948752403259277,28569888,
8,8,2010-09-01,GFLLIMITED,8.879967762540979,10.251236642412133,8.431752970094873,8.480568885803223,22346257,
9,9,2010-10-01,GFLLIMITED,8.520510013804595,9.226114500291652,8.098922348699121,8.172144889831543,11903482,
10,10,2010-11-01,GFLLIMITED,8.232053676945144,8.729083498474829,7.151458355226645,8.036791801452637,11936899,
11,11,2010-12-01,GFLLIMITED,8.032354607487289,10.220173436939705,7.819342456521277,9.663233757019045,38152314,
12,12,2011-01-01,GFLLIMITED,9.794148670507882,12.581065080631104,9.594448315178177,11.480499267578123,39235658,
13,13,2011-02-01,GFLLIMITED,11.31630183189141,13.260043045586034,10.2956157491956,11.808894157409668,27218216,
14,14,2011-03-01,GFLLIMITED,12.487900653929316,17.193486448293474,12.214104327706846,16.638933181762695,57344923,86.10981278226602
15,15,2011-04-01,GFLLIMITED,16.752630023607654,18.186582330273584,16.05653852531956,17.15636444091797,19030655,86.6125805927905
16,16,2011-05-01,GFLLIMITED,17.397673295887174,17.587937565688957,15.2769107640698,16.854721069335938,9571901,84.68812588165841
17,17,2011-06-01,GFLLIMITED,17.07746936963844,18.78521668113086,14.617943019591916,18.10768699645996,23872018,86.07243206912855
18,18,2011-07-01,GFLLIMITED,18.2840303676794,22.971053337937857,17.687711575825737,22.646209716796875,24961868,89.7036174185112
19,19,2011-08-01,GFLLIMITED,24.31550991085913,25.188884321945768,20.22157286569012,24.546260833740234,35509795,90.78661571210819
20,20,2011-09-01,GFLLIMITED,24.546257184248404,28.285385569295897,23.819271636781327,26.707359313964844,26574965,91.83815477879224
