Date,Symbol,Open,High,Low,Close,Volume
2020-01-01,GICRE,209.43959619140625,253.92234228515625,209.43959619140625,231.68096923828125,9039164
2020-02-01,GICRE,231.49562855175253,254.66371146106988,151.05599276601023,151.70469665527344,9903848
2020-03-01,GICRE,153.8361744126055,159.67453807688358,75.52800129293583,97.4913558959961,5282749
2020-04-01,GICRE,97.49135315505222,140.8620352608817,95.4062243436247,129.74134826660156,5757590
2020-05-01,GICRE,129.7413431436146,131.1314289630105,110.09479972428983,128.35125732421875,2659776
2020-06-01,GICRE,128.25858780477736,154.5312171938607,123.39328711351637,138.17454528808594,9004549
2020-07-01,GICRE,141.92777155989899,156.61635226596985,132.56786786746844,133.3092498779297,11570068
2020-08-01,GICRE,133.58724301070217,149.99026716685336,129.97302549804627,135.904052734375,14374037
2020-09-01,GICRE,135.85774246488415,139.51829939386846,110.28015470821668,112.04093170166016,5062361
2020-10-01,GICRE,112.6896313294676,120.33511101604523,106.57325465054815,109.21441650390625,3343425
2020-11-01,GICRE,111.02152922887382,133.1702254171542,109.53876529011923,130.62173461914062,10417285
2020-12-01,GICRE,131.0387565587098,137.6185020433174,117.78660875229947,128.9073028564453,14637927
2021-01-01,GICRE,129.74134789601072,140.63035388014018,121.03014876498104,122.23487854003906,12105828
2021-02-01,GICRE,122.79091863558581,207.58615678770735,122.74457961173732,175.19715881347656,45126394
2021-03-01,GICRE,177.930990785191,226.30597607677785,169.21979168427322,184.7887420654297,38438880
2021-04-01,GICRE,185.34478081597223,201.84046913673066,180.9428422715929,189.74671936035156,14670449
2021-05-01,GICRE,190.1637478255757,200.9600901068471,175.10448394583483,182.3792724609375,11984095
2021-06-01,GICRE,182.5646139094584,196.00211087233728,177.00427033861192,193.22193908691406,23156755
2021-07-01,GICRE,193.68529791581003,193.68529791581003,160.1378950762325,167.27366638183594,17728576
2021-08-01,GICRE,169.59046398246468,169.59046398246468,125.61742027525744,137.38681030273438,38387511
2021-09-01,GICRE,138.08186716238183,140.76936093410043,125.94177788310641,134.4213104248047,26347216
2021-10-01,GICRE,134.23595879942957,141.6034107692775,122.74457427791084,123.53229522705078,16758274
2021-11-01,GICRE,123.81031924134328,138.91590756529735,108.05600580164335,131.3631134033203,20841701
2021-12-01,GICRE,131.59479289499646,133.81892458342685,123.06893590176736,130.48272705078125,13270492
2022-01-01,GICRE,131.40946039471356,134.83833621958306,121.58618075955567,132.42884826660156,13183322
2022-02-01,GICRE,133.4482461124557,137.47950087004347,101.10557949474342,107.68531799316406,11159530
2022-03-01,GICRE,107.68532249869884,116.58187826803353,102.54200870679144,105.50752258300781,21524095
2022-04-01,GICRE,106.34157058846287,130.390053658109,105.46118568623785,120.61311340332031,21287839
2022-05-01,GICRE,120.47410845257747,125.10772800844583,101.7542882750062,110.7435073852539,26045382
2022-06-01,GICRE,113.06031606092232,119.54738337589326,97.30600972456429,106.75859069824219,16110838
2022-07-01,GICRE,107.73678900750433,113.30775507269442,106.13159869220638,109.81410217285156,2600518
2022-08-01,GICRE,109.5308281335925,120.53112395158502,109.5308281335925,117.1791000366211,7062530
2022-09-01,GICRE,116.99025522566355,125.67718718982647,110.85275200046802,116.09323120117188,6687767
2022-10-01,GICRE,115.10179117651883,121.61698826272041,112.74121304412063,116.84861755371094,2450636
2022-11-01,GICRE,116.84862358958641,144.8922903695219,116.3765079387194,140.64324951171875,23214047
2022-12-01,GICRE,141.11536212574194,189.55442974384013,133.32545405407728,168.78134155273438,160568226
2023-01-01,GICRE,169.2062459387062,192.623185040934,160.84980758530259,173.88018798828125,93969840
2023-02-01,GICRE,174.6827852684086,175.48538761250188,132.6644936768184,137.57449340820312,48688637
2023-03-01,GICRE,136.48864036069222,140.0295078151836,120.67276573063083,126.1965103149414,16074268
2023-04-01,GICRE,127.28237716107196,146.21421686981893,126.1965025636953,144.9394989013672,8077734
2023-05-01,GICRE,144.9394976801594,179.2150951271303,144.89228323583202,174.1634521484375,54636735
2023-06-01,GICRE,174.68280138511213,182.94482577494853,168.5925120021696,172.46385192871094,16120920
2023-07-01,GICRE,172.7943347926262,198.24136646112245,172.1333757378263,193.80348205566406,25189445
2023-08-01,GICRE,194.51164807960149,211.79108377600514,183.65298811399268,205.46473693847656,27830063
2023-09-01,GICRE,206.22010813757262,226.14339413561532,191.20683637771234,212.82972717285156,22820655
