Date,Symbol,Open,High,Low,Close,Volume
2021-09-01,NGIL,63.34067844832392,121.19668665650039,62.66116278576998,111.44076538085938,4723133
2021-10-01,NGIL,110.56554669962131,114.01616584946275,85.05042345205575,104.87931823730469,549337
2021-11-01,NGIL,100.31089031791625,115.96016942477355,91.61144965985068,114.59935760498047,628081
2021-12-01,NGIL,114.59935610130374,312.83972292148155,109.93373511892177,305.6468811035156,1591678
2022-01-01,NGIL,318.81757853918486,318.81757853918486,206.40521274831247,208.68942260742188,414826
2022-02-01,NGIL,198.38614910394932,274.93152982764747,190.46432012101116,262.7814636230469,376703
2022-03-01,NGIL,262.78148941289083,262.78148941289083,196.97677118058246,208.10621643066406,208967
2022-04-01,NGIL,204.2182157408553,229.6847380503139,169.0802382490531,182.8341064453125,238902
2022-05-01,NGIL,188.32593292605688,215.78507632350923,119.55659163193475,136.469482421875,519619
2022-06-01,NGIL,138.02470132979164,149.88315102102453,94.96488226788823,133.79647827148438,936455
2022-07-01,NGIL,137.53867673276142,186.47911367986526,127.13821908082582,151.19534301757812,750612
2022-08-01,NGIL,153.2851507629867,153.2851507629867,120.52859333945432,126.70082092285156,143308
2022-09-01,NGIL,130.0542458899529,150.5149488064989,116.93217205842845,121.35479736328125,246604
2022-10-01,NGIL,124.96390905066161,132.3089973321025,112.36536382355226,122.9208984375,86405
2022-11-01,NGIL,127.44469835551152,127.93113307472233,83.61734720698865,98.01567840576172,1735856
2022-12-01,NGIL,97.28603849732966,101.1774785206687,81.76891429541767,84.6875,1948192
2023-01-01,NGIL,87.26556265060707,87.26556265060707,64.20877871952693,64.93842315673828,466466
2023-02-01,NGIL,66.39771534219676,71.65116465141446,52.04802426546708,52.68038558959961,204671
2023-03-01,NGIL,50.929237974919516,64.88978567037623,41.4438518340252,44.459716796875,295853
2023-04-01,NGIL,46.21086659169815,59.344479032402276,43.097710895799686,54.43153381347656,170256
2023-05-01,NGIL,54.431533220121736,58.371620321629024,47.71879855134387,50.929237365722656,100049
2023-06-01,NGIL,51.9507431798083,61.192915725749856,49.61587925499079,54.18832015991211,436146
2023-07-01,NGIL,54.18831620225793,58.2743296679584,48.30251334772806,48.788944244384766,64684
2023-08-01,NGIL,51.07516674393578,51.07516674393578,41.3952070255275,44.65428924560547,228802
2023-09-01,NGIL,46.64865367415181,48.00483215798831,42.73722185091946,45.371028900146484,295029
2023-10-01,NGIL,45.650001525878906,50.099998474121094,36.5,39.349998474121094,2959174
2023-11-01,NGIL,40.0,45.70000076293945,38.29999923706055,39.54999923706055,1613656
2023-12-01,NGIL,40.04999923706055,54.95000076293945,36.599998474121094,49.0,2843086
2024-01-01,NGIL,49.400001525878906,67.05000305175781,45.099998474121094,64.05000305175781,5545427
2024-02-01,NGIL,64.94999694824219,70.0,49.5,50.400001525878906,2489355
2024-03-01,NGIL,50.79999923706055,67.0,46.099998474121094,50.150001525878906,3755264
2024-04-01,NGIL,51.150001525878906,64.0,50.0,61.650001525878906,5441867
2024-05-01,NGIL,61.650001525878906,63.0,41.22895050048828,47.79999923706055,4754529
2024-06-01,NGIL,49.79999923706055,50.95000076293945,37.79999923706055,43.2599983215332,3732763
2024-07-01,NGIL,43.400001525878906,45.0,38.7599983215332,40.31999969482422,930690
2024-08-01,NGIL,40.31999969482422,41.900001525878906,36.54999923706055,38.22999954223633,815344
2024-09-01,NGIL,38.84000015258789,47.75,36.650001525878906,43.779998779296875,2422747
2024-10-01,NGIL,44.45000076293945,45.0,35.5,37.95000076293945,1860878
2024-11-01,NGIL,38.81999969482422,43.0099983215332,33.310001373291016,42.84000015258789,710568
2024-12-01,NGIL,42.0099983215332,48.0,39.959999084472656,44.70000076293945,2363432
2025-01-01,NGIL,46.0,46.0,37.900001525878906,38.119998931884766,2269290
