Date,Symbol,Open,High,Low,Close,Volume
2020-01-01,VIPIND,425.40352843570673,464.89969670025425,408.5185519919464,453.74090576171875,7292778
2020-02-01,VIPIND,450.4128451685876,508.506956794005,397.2129294699652,401.17724609375,8531347
2020-03-01,VIPIND,404.0485803829895,415.7801298982684,184.9938087437808,236.75067138671875,7356445
2020-04-01,VIPIND,232.75800619470357,256.31969524003244,209.04843137644045,227.18797302246094,5598644
2020-05-01,VIPIND,227.1879715229674,234.13818160658613,199.14068498749643,214.56915283203125,16046091
2020-06-01,VIPIND,221.32221751399882,283.62763777489835,217.97035030373607,254.0029754638672,26595330
2020-07-01,VIPIND,256.27041046906976,305.0697361952635,244.68671709732442,266.7696533203125,19745995
2020-08-01,VIPIND,266.67109911725663,304.33039391038653,254.64377688253214,279.43780517578125,19399597
2020-09-01,VIPIND,282.7896346498999,329.17362828821416,264.2064510147637,284.2684020996094,14344015
2020-10-01,VIPIND,286.83163623725187,294.7676770465718,266.17816990827555,268.05126953125,4770199
2020-11-01,VIPIND,271.1073688487178,364.7133615090882,266.1781439605593,356.33367919921875,14750657
2020-12-01,VIPIND,360.8192826887217,373.63526813941405,306.1048832646123,359.34051513671875,6979381
2021-01-01,VIPIND,359.3405159240304,381.5220292526742,329.6172940807682,334.8915710449219,6274064
2021-02-01,VIPIND,341.2995273934844,409.07636644879364,334.20143185090666,395.028076171875,11494096
2021-03-01,VIPIND,403.60496379404424,416.02661763632545,333.9057357153397,349.13702392578125,11256102
2021-04-01,VIPIND,351.9467040617448,359.73487440901533,300.28842634543327,340.5108947753906,5878802
2021-05-01,VIPIND,338.7363604663123,368.7060435506336,325.0331204798131,362.6923828125,10774762
2021-06-01,VIPIND,357.41807938547055,417.01241944707675,357.41807938547055,394.88018798828125,12306023
2021-07-01,VIPIND,394.88021482636907,431.5043817680797,380.5361816706916,400.2530822753906,13124127
2021-08-01,VIPIND,407.5976201043832,492.8732111022484,368.7060235052204,459.0094299316406,36380556
2021-09-01,VIPIND,454.9674899545302,510.1255324610488,450.5311872355803,499.4291076660156,18408759
2021-10-01,VIPIND,494.40125055229913,584.1624226911133,485.0357233733423,535.6095581054688,13368167
2021-11-01,VIPIND,552.0731976506431,659.3824013755055,485.08501815147173,551.1859130859375,11738466
