Date,Symbol,Open,High,Low,Close,Volume
2023-10-01,RISHABH,503.3500061035156,555.0,442.1499938964844,474.95001220703125,5808786
2023-11-01,RISHABH,476.0,545.5,465.8500061035156,523.0499877929688,2580134
2023-12-01,RISHABH,538.8499755859375,615.0,492.29998779296875,582.8499755859375,5999968
2024-01-01,RISHABH,576.0,616.6500244140625,560.0499877929688,596.5499877929688,2977310
2024-02-01,RISHABH,604.0,635.4000244140625,482.54998779296875,496.3999938964844,3486035
2024-03-01,RISHABH,503.8500061035156,539.9000244140625,402.20001220703125,442.25,3823206
2024-04-01,RISHABH,444.0,493.0,420.79998779296875,476.70001220703125,2871621
2024-05-01,RISHABH,476.70001220703125,513.0,417.1000061035156,422.8500061035156,3189050
2024-06-01,RISHABH,439.0,474.0,380.0,449.04998779296875,2375496
2024-07-01,RISHABH,450.75,458.0,415.0,429.1000061035156,1579721
2024-08-01,RISHABH,433.79998779296875,435.0,367.20001220703125,371.6000061035156,2362290
2024-09-01,RISHABH,377.1000061035156,398.0,348.8999938964844,394.3500061035156,2129039
2024-10-01,RISHABH,394.5,401.0,324.04998779296875,354.1499938964844,921716
2024-11-01,RISHABH,355.6499938964844,385.0,318.04998779296875,373.29998779296875,867732
2024-12-01,RISHABH,375.70001220703125,396.8999938964844,328.29998779296875,336.8500061035156,910160
2025-01-01,RISHABH,338.1499938964844,349.70001220703125,290.0,298.5,537734
