Date,Symbol,Open,High,Low,Close,Volume
2020-01-01,SARDAEN,21.44188053229467,25.58651291937986,20.315883067866086,20.44525146484375,17728320
2020-02-01,SARDAEN,20.445249596457046,22.87453226941766,16.300619415933603,16.56894302368164,6729790
2020-03-01,SARDAEN,17.37870304938746,17.699731422003364,9.39609520552566,11.259981155395508,10075840
2020-04-01,SARDAEN,11.236023696459336,14.757761621290543,10.752083989170256,13.579057693481445,7757080
2020-05-01,SARDAEN,13.579057405185706,15.09316534792927,12.275774885099565,14.427149772644043,8150500
2020-06-01,SARDAEN,14.61401853377346,18.207629648635788,14.537354903101937,15.835845947265625,26382480
2020-07-01,SARDAEN,15.859802807912892,17.34516314843307,15.351906945944506,15.73043441772461,11125780
2020-08-01,SARDAEN,15.859800897771265,28.52847744726237,15.79272045825494,24.01011085510254,59516630
2020-09-01,SARDAEN,24.43655486136333,26.54480738444612,19.084471075936662,22.00248146057129,14089700
2020-10-01,SARDAEN,22.67790427046174,27.08831182091155,21.049670958560498,23.900300979614258,14689580
2020-11-01,SARDAEN,24.125222612515337,31.674744356623965,23.616705110960343,30.652820587158203,22144870
2020-12-01,SARDAEN,30.809286663191774,34.81385771830943,27.650613929670083,32.80912780761719,24578470
2021-01-01,SARDAEN,32.843350578254956,39.1166907530921,28.672534023579846,32.730892181396484,27271340
2021-02-01,SARDAEN,32.960709146058434,39.889253321606574,32.14414524751275,37.31732940673828,19290840
2021-03-01,SARDAEN,37.36133624752438,43.78136266819158,34.520483649372586,40.93562316894531,25445620
2021-04-01,SARDAEN,41.28767534811328,51.242875146584346,36.75991657419783,49.908016204833984,23381110
2021-05-01,SARDAEN,50.06937074661998,60.03434753461933,49.36037840579818,50.4947624206543,34450720
2021-06-01,SARDAEN,50.939719230464874,73.10910937479305,48.519375076150375,61.10028076171875,52364200
2021-07-01,SARDAEN,61.100281522511516,82.78071322033024,60.43529736140333,78.38497161865234,13667990
2021-08-01,SARDAEN,82.30153394011235,84.39427662945549,62.26889119308551,71.07992553710938,9689700
2021-09-01,SARDAEN,73.04120570749882,73.04120570749882,61.740265160746645,70.26042175292969,10514350
2021-10-01,SARDAEN,69.14909395443115,86.6833284928762,67.17340555573313,81.35391235351562,15909480
2021-11-01,SARDAEN,88.90598058867317,92.85735750372531,73.29803875955587,77.77791595458984,16135250
