Date,Symbol,Open,High,Low,Close,Volume
2020-01-01,ALICON,361.6380455160048,440.2698973438143,361.6380455160048,378.40045166015625,92341
2020-02-01,ALICON,386.7083487924183,407.233751168048,273.6720316750629,277.4350280761719,83668
2020-03-01,ALICON,279.1454982802948,293.1223089685396,153.5495747423354,172.12017822265625,99221
2020-04-01,ALICON,177.91180904226889,253.70999677960026,169.84501912418295,225.32872009277344,90609
2020-05-01,ALICON,225.3287455787889,231.08369463413456,194.78319594048924,211.94969177246094,22895
2020-06-01,ALICON,211.55619434940186,279.38599554806666,208.55574315559906,247.06968688964844,114498
2020-07-01,ALICON,246.9713176002302,294.04391326813266,237.62565940990356,244.11842346191406,98504
2020-08-01,ALICON,250.36528813923985,373.6788063960656,245.93839699335936,316.4735412597656,252702
2020-09-01,ALICON,343.2316042354114,375.79385242645685,307.8656824716937,322.7203369140625,113726
2020-10-01,ALICON,323.85164743412895,328.573651980833,287.8954408584921,301.32366943359375,44884
2020-11-01,ALICON,305.0128076673054,354.1513145730241,289.4695119808676,316.1292419433594,138408
2020-12-01,ALICON,317.0145967181469,388.4842895549811,299.1594749321707,371.0718688964844,218967
2021-01-01,ALICON,381.6963418586876,442.68905627940575,346.871475435729,404.0275573730469,288876
2021-02-01,ALICON,417.30830495821016,432.60566200976444,380.3683378639227,411.7008972167969,134759
2021-03-01,ALICON,411.75004503056715,515.0933456296121,378.056485232227,417.3574523925781,505081
2021-04-01,ALICON,426.94898579577136,474.1691501234143,402.35515020845736,456.805908203125,179658
2021-05-01,ALICON,484.0559326400252,598.1221712151842,459.90479447878056,547.4588623046875,649068
2021-06-01,ALICON,560.2476189145491,590.2521007001395,529.2593836277917,575.840087890625,223555
2021-07-01,ALICON,582.726393120029,840.8141737836378,570.6262364264677,782.4776000976562,2185584
2021-08-01,ALICON,789.8064963147526,933.5820985180693,717.1563222546602,787.8389892578125,976528
2021-09-01,ALICON,787.9865262891376,829.2058205331665,744.2094970508522,752.2271118164062,640529
2021-10-01,ALICON,753.0141000930229,835.6985666309026,728.6662018892384,763.8353881835938,618995
2021-11-01,ALICON,767.6719794798433,872.5893087743589,703.8755923653368,724.8295288085938,317262
2021-12-01,ALICON,718.1400841929886,982.5238480654074,718.1400841929886,801.0704956054688,1005061
2022-01-01,ALICON,806.6779319660187,851.4878953244449,724.8296224700242,812.2853393554688,287758
2022-02-01,ALICON,812.8263498818193,831.2717284721783,703.4821215807513,754.0962524414062,283787
2022-03-01,ALICON,754.0962421838207,772.5907961901386,645.3914791699603,650.1627197265625,225026
2022-04-01,ALICON,653.3599235693495,744.7014137782288,635.5047731845916,722.4193725585938,250194
2022-05-01,ALICON,722.419377843931,808.6945740880062,629.8481950592088,712.0899658203125,307081
2022-06-01,ALICON,722.714562221299,724.7312449697084,575.5449966024369,626.50341796875,341586
2022-07-01,ALICON,619.7646913156753,744.7013830570893,610.4190332720264,728.8629760742188,239643
2022-08-01,ALICON,736.1428205870533,826.3530393965551,709.2863588153765,782.7727661132812,658845
2022-09-01,ALICON,771.2627278028142,998.116256121274,771.2627278028142,856.9476318359375,969823
2022-10-01,ALICON,858.0824300445994,951.6331168727053,794.1700955707477,870.2139282226562,406330
2022-11-01,ALICON,883.1838855734239,1097.655206228889,836.087978530898,994.389404296875,859493
2022-12-01,ALICON,996.1646957777831,1020.8222377524808,795.9454549432386,874.99755859375,613524
2023-01-01,ALICON,887.6715035529128,989.1126062959679,827.1125568975613,885.6495971679688,353749
2023-02-01,ALICON,889.0523879742536,904.4386706138987,766.0112493056779,776.7619018554688,133750
2023-03-01,ALICON,774.2468497859667,818.9756086844158,638.1865155449099,667.5289916992188,421421
2023-04-01,ALICON,674.6303088874802,849.2056958364334,671.0302838905418,794.0714111328125,400088
2023-05-01,ALICON,794.0715173338831,808.7674375345707,713.194773580426,735.9290771484375,415536
2023-06-01,ALICON,738.3736755665743,819.2221527716232,727.092461798914,806.4071655273438,582365
2023-07-01,ALICON,813.4331160879542,910.0654319580219,792.0087282260185,832.0371704101562,894978
2023-08-01,ALICON,832.0371615364471,885.6723006500351,793.9878757583205,852.1751098632812,625975
2023-09-01,ALICON,852.5214649965795,923.2762934902016,821.8940131702298,853.412109375,593480
2023-10-01,ALICON,857.1897892183439,863.7002049148791,773.7966512232849,810.6724853515625,174291
2023-11-01,ALICON,815.1453327031269,867.6263894645207,797.5025695203296,841.435546875,274128
2023-12-01,ALICON,852.1702563377678,909.7204750954855,807.6409297283261,863.4517211914062,600764
2024-01-01,ALICON,863.4517708129752,1063.4362353997562,840.044060007491,987.8456420898438,1464364
2024-02-01,ALICON,993.9584993935079,1013.0922005068329,870.8567635101869,919.5607299804688,314102
2024-03-01,ALICON,915.4357725813045,935.3149424527769,770.864497557739,818.8726806640625,246345
2024-04-01,ALICON,819.0714747223439,974.0793120787739,819.0714747223439,936.4580078125,196093
2024-05-01,ALICON,936.45794665005,1153.3893711155768,825.184289756559,1061.8458251953125,1303686
2024-06-01,ALICON,1086.5381363086346,1345.7123706574832,961.7357620616199,1209.3468017578125,996521
2024-07-01,ALICON,1215.0785930865065,1394.5568069417259,1126.3612551180909,1313.1163330078125,607365
2024-08-01,ALICON,1335.7441395957756,1490.2518572355855,1218.1687992648503,1418.729736328125,755022
2024-09-01,ALICON,1466.3282054649044,1537.0030562918862,1294.8744656008912,1325.1280517578125,843451
2024-10-01,ALICON,1321.050048828125,1389.0,1171.8499755859375,1255.6500244140625,289411
