Date,Symbol,Open,High,Low,Close,Volume
2020-01-01,KOKUYOCMLN,82.42867241964815,92.35983777141298,75.72513580720688,76.17203521728516,1935111
2020-02-01,KOKUYOCMLN,76.07272211687412,80.49209507244596,60.67941642105337,62.6656494140625,685416
2020-03-01,KOKUYOCMLN,63.16221100140105,67.6312354719277,33.86527280572635,40.121910095214844,862635
2020-04-01,KOKUYOCMLN,40.71777784183069,56.160739168056736,38.036362445778444,50.99653244018555,568276
2020-05-01,KOKUYOCMLN,50.996533841931374,61.27529251125822,43.051601361727755,54.86968994140625,5416938
2020-06-01,KOKUYOCMLN,56.309710601093144,66.04225228547539,52.73448865543253,55.81315231323242,7618574
2020-07-01,KOKUYOCMLN,55.71383968252507,59.58699593358368,50.1523882440996,52.088966369628906,2931963
2020-08-01,KOKUYOCMLN,52.5358668038256,65.04913376925285,50.648943850868626,56.607643127441406,7885594
2020-09-01,KOKUYOCMLN,57.60075972428238,73.44096561770887,54.62141008337123,57.50144958496094,7793229
2020-10-01,KOKUYOCMLN,58.09732014783096,66.9360592583467,57.153858635605715,58.74284744262695,5332419
2020-11-01,KOKUYOCMLN,59.53733793505454,66.9857082722244,56.60764335462726,62.41737365722656,4474152
2020-12-01,KOKUYOCMLN,62.56634117285441,72.99406470166348,59.586991593194675,65.44638061523438,7754868
2021-01-01,KOKUYOCMLN,66.3401904081951,74.8809914593766,61.57322780541194,62.963592529296875,7593258
2021-02-01,KOKUYOCMLN,64.00635615830461,68.82297730230357,59.884924907169605,64.05601501464844,5459207
2021-03-01,KOKUYOCMLN,64.30429926097712,68.32642448488608,52.33724509828233,54.52210235595703,4821295
2021-04-01,KOKUYOCMLN,55.515212905090515,59.88492315644134,51.64205710671165,54.62140655517578,2002138
2021-05-01,KOKUYOCMLN,54.62141173614198,64.45326736402318,54.1248534476316,60.72908020019531,7315947
2021-06-01,KOKUYOCMLN,62.56633720982221,69.518152455358,58.34559223931833,66.09190368652344,16868130
2021-07-01,KOKUYOCMLN,66.48915122370597,79.35001533062778,66.0422517986767,74.53340148925781,15923712
2021-08-01,KOKUYOCMLN,75.17892377123832,79.1017388968615,59.0904378430434,72.89476013183594,7121970
2021-09-01,KOKUYOCMLN,72.74578390483718,76.86721891106696,64.40360375737112,67.58158111572266,6922119
2021-10-01,KOKUYOCMLN,67.33330531031466,70.75955438670938,63.46014923903496,66.88639831542969,6350538
2021-11-01,KOKUYOCMLN,67.13467680100183,72.00094937777163,60.67941927058092,61.72219467163086,3669268
2021-12-01,KOKUYOCMLN,61.92081407490554,67.134675852756,58.842154350026554,61.67253494262695,1924931
2022-01-01,KOKUYOCMLN,61.27528907077659,68.42572865916516,60.33182763403803,63.36083221435547,4552433
2022-02-01,KOKUYOCMLN,63.16221057307308,69.76643709455217,57.600759451729914,60.82838821411133,3921892
2022-03-01,KOKUYOCMLN,60.828388977417575,64.4532659175699,58.14697352194973,58.643531799316406,2133883
2022-04-01,KOKUYOCMLN,59.09043082032142,72.19956538332241,58.742841566165616,71.05748748779297,5213703
2022-05-01,KOKUYOCMLN,71.60370215768515,73.1926871315869,56.50833354030149,59.9842414855957,2178211
2022-06-01,KOKUYOCMLN,59.33871091778503,61.175974928734234,50.1523832861614,56.01177215576172,1051219
2022-07-01,KOKUYOCMLN,56.1110838699378,69.76643613917045,54.72071921442219,67.68089294433594,3152039
2022-08-01,KOKUYOCMLN,67.28365197198714,83.27282826840468,66.1912251896627,77.06584930419922,9131635
2022-09-01,KOKUYOCMLN,75.72513911488,77.8603412741506,67.53192734179461,70.11402893066406,3494004
2022-10-01,KOKUYOCMLN,70.51127465955327,74.38443069848178,66.63811862062475,72.64647674560547,2550751
2022-11-01,KOKUYOCMLN,73.14303615806058,89.28118025777043,71.3554233193415,82.52798461914062,8456824
2022-12-01,KOKUYOCMLN,83.02454131161534,95.1405676578532,74.68236085190097,84.6631851196289,9382264
2023-01-01,KOKUYOCMLN,85.15974766484497,86.55011240740177,74.48374431327548,79.10173797607422,2211902
2023-02-01,KOKUYOCMLN,78.65482619706854,78.65482619706854,67.82986207443906,69.9154052734375,1612357
2023-03-01,KOKUYOCMLN,70.41196865313657,75.97342011338094,66.14156423039127,67.97882843017578,1568864
2023-04-01,KOKUYOCMLN,68.92228760897075,78.15826664599162,67.92917109465381,77.4134292602539,956912
2023-05-01,KOKUYOCMLN,77.41343277851166,116.9891337341658,74.28512167774113,107.05796813964844,14877601
2023-06-01,KOKUYOCMLN,107.95177193701477,123.94095533964936,107.25659334423865,118.97537231445312,6610973
2023-07-01,KOKUYOCMLN,119.17397628211663,163.86421738791037,113.16561861380897,152.19509887695312,12902740
2023-08-01,KOKUYOCMLN,154.27678466830864,162.15262090255015,141.26668766839387,150.23916625976562,5438999
2023-09-01,KOKUYOCMLN,150.23916595930635,152.28290023234624,130.4997100553392,137.87709045410156,984657
2023-10-01,KOKUYOCMLN,137.87710112061808,146.35110931775932,130.79880583580112,144.60646057128906,1007381
2023-11-01,KOKUYOCMLN,143.4101335511573,163.94713259771243,123.32174021500863,157.1679229736328,3111966
2023-12-01,KOKUYOCMLN,157.41714603988387,177.854458380334,140.51898107398623,145.30430603027344,3728620
2024-01-01,KOKUYOCMLN,147.49758417002263,152.9807658507828,134.5871867095678,144.20767211914062,2147919
2024-02-01,KOKUYOCMLN,145.10492172951265,158.91256030966343,123.62081701957248,124.51806640625,2732138
2024-03-01,KOKUYOCMLN,125.71440043185706,130.99818913032183,109.26485537059095,110.66057586669922,1416162
2024-04-01,KOKUYOCMLN,110.90980423005348,158.01531658843575,110.90980423005348,147.64712524414062,7332869
2024-05-01,KOKUYOCMLN,147.64712753950903,172.86974989244493,139.07341960111222,140.61868286132812,14838083
2024-06-01,KOKUYOCMLN,147.1486624397346,158.51379647985345,125.91379232170571,151.4753875732422,3243468
2024-07-01,KOKUYOCMLN,152.332761868525,185.4312378380525,147.2084798829909,181.951904296875,5859527
2024-08-01,KOKUYOCMLN,182.52999877929688,211.10000610351562,158.00999450683594,204.74000549316406,9609236
2024-09-01,KOKUYOCMLN,204.0,230.88999938964844,197.5,201.86000061035156,6947118
2024-10-01,KOKUYOCMLN,201.86000061035156,204.88999938964844,153.5,171.4499969482422,2166362
2024-11-01,KOKUYOCMLN,173.8000030517578,177.5,133.11000061035156,142.42999267578125,1826560
2024-12-01,KOKUYOCMLN,142.1999969482422,144.60000610351562,125.30000305175781,128.85000610351562,1613793
2025-01-01,KOKUYOCMLN,127.0,137.5,118.8499984741211,121.61000061035156,1146932
