,date,symbol,open,high,low,close,volume,rsi
0,2010-01-01,APOLLOTYRE,40.67250536949776,47.74236804542776,40.54774181783378,44.12425994873047,52217583,
1,2010-02-01,APOLLOTYRE,44.41537122523551,49.86332327254147,42.33599997260966,48.36617660522461,54605946,
2,2010-03-01,APOLLOTYRE,48.366179865306734,66.37353739596499,48.11665275987748,58.97097396850586,157935371,
3,2010-04-01,APOLLOTYRE,59.38684796249008,68.70242921922905,51.15253601737485,57.88969802856445,114420700,
4,2010-05-01,APOLLOTYRE,57.80653234302227,60.509715510142016,50.98619264063858,59.38685607910156,73942970,
5,2010-06-01,APOLLOTYRE,59.47001495196714,60.26017345149562,53.43983861068376,53.98047637939453,85922552,
6,2010-07-01,APOLLOTYRE,53.481428067346776,58.05604455894531,49.15633230421136,53.14872741699219,67627782,
7,2010-08-01,APOLLOTYRE,54.50424851935474,66.27985721279086,51.47623293016907,60.1817741394043,98072635,
8,2010-09-01,APOLLOTYRE,61.44345921324409,74.85924218379805,60.5602858116119,68.21443176269531,177012273,
9,2010-10-01,APOLLOTYRE,68.38264447947589,72.16766155950893,59.25654260830492,60.1817741394043,78316800,
10,2010-11-01,APOLLOTYRE,60.93878534795149,64.34530400944891,50.71923898925749,55.59770584106445,126879567,
11,2010-12-01,APOLLOTYRE,55.76593791353454,60.89673912805233,52.569697724976216,56.10237884521485,68333556,
12,2011-01-01,APOLLOTYRE,56.775269556414045,59.88739287633049,40.54174868052223,43.06509399414063,71066506,
13,2011-02-01,APOLLOTYRE,42.89687553388488,50.34074382838377,37.00906908805754,44.116493225097656,72924157,
14,2011-03-01,APOLLOTYRE,44.579088461262536,59.887376649005866,44.158531022948736,58.499542236328125,121144148,58.94852098883167
15,2011-04-01,APOLLOTYRE,58.79394007041211,62.49484737191583,54.58836504988476,58.373382568359375,45613989,58.84897837885609
16,2011-05-01,APOLLOTYRE,58.37339650013081,62.95747179969133,51.39213773298385,57.95283889770508,76218508,58.494389126925896
17,2011-06-01,APOLLOTYRE,57.95283534269506,66.99482324018408,57.32199897775397,65.8172607421875,57127421,62.98591624423883
18,2011-07-01,APOLLOTYRE,66.32191947403831,69.30788042632096,60.98084026527781,61.569618225097656,52261624,59.25611061504939
19,2011-08-01,APOLLOTYRE,62.35783137222432,63.07750632697998,43.01123856760087,50.08100128173828,90417576,50.538977580482936
20,2011-09-01,APOLLOTYRE,50.0810027083027,53.93338678667519,45.88994615344511,46.77895736694336,35226842,48.33793519655127
21,2011-10-01,APOLLOTYRE,45.88995405764799,50.37734737998505,43.77325878958139,48.76865768432617,32376842,49.75784170250576
22,2011-11-01,APOLLOTYRE,48.683981483385246,56.30408293295859,46.3132839005931,55.92308044433594,43364113,54.59070350390887
23,2011-12-01,APOLLOTYRE,56.81208940104951,58.25144579811619,45.93227898798855,50.038665771484375,47558152,50.30465012551972
24,2012-01-01,APOLLOTYRE,50.123336147891855,61.72282490832229,48.47231347103663,61.34181594848633,39767103,57.248098787102684
25,2012-02-01,APOLLOTYRE,61.38415059423959,73.19530526265451,58.25144480294132,72.3062973022461,62581876,62.69336189777589
26,2012-03-01,APOLLOTYRE,70.52828834562496,73.40698871920861,62.9505154714269,67.43791198730469,45124589,59.09429025956906
27,2012-04-01,APOLLOTYRE,67.56490311604851,80.26507238901702,66.54888569842696,76.53968811035156,69894268,63.33244467874965
28,2012-05-01,APOLLOTYRE,76.28570019170701,77.64038394277331,64.94021166469861,73.32232666015625,60048991,60.92931329166193
29,2012-06-01,APOLLOTYRE,72.263961668617,73.32230910506318,62.442498750324496,66.88755798339844,57541826,56.32592739412724
30,2012-07-01,APOLLOTYRE,67.01458205596299,72.13698138450377,64.5592139388204,65.82923126220703,51414781,55.58212469574579
31,2012-08-01,APOLLOTYRE,65.94817562185162,85.8859970657477,65.22393986546211,79.92169189453125,78457309,62.65414579979218
32,2012-09-01,APOLLOTYRE,79.41045353215158,87.29185609893842,75.49105463689173,78.94183349609375,78665369,61.91598710277822
33,2012-10-01,APOLLOTYRE,79.2400499983194,80.68852143031619,70.50660362753689,73.10533905029297,80917080,57.56552082586318
34,2012-11-01,APOLLOTYRE,73.65915727265272,77.10993601499041,66.54459541558371,72.08287811279297,81282537,56.812415717359954
35,2012-12-01,APOLLOTYRE,72.21070071016806,76.2153033410615,70.76222907786462,75.8318862915039,48435371,58.93385886118811
36,2013-01-01,APOLLOTYRE,75.91708305224486,77.96198898138002,69.44155302713084,73.27574920654297,44693856,56.88221752714232
37,2013-02-01,APOLLOTYRE,73.91477576221529,77.06733420313981,68.163481970919,70.46399688720703,37073201,54.62932736347611
38,2013-03-01,APOLLOTYRE,70.67701317821718,79.66607565141501,67.3966466573919,71.10303497314453,38008953,55.06492283440414
39,2013-04-01,APOLLOTYRE,71.57164976971629,83.15943938469808,69.44154114561758,82.3073959350586,24926107,61.960733171110746
40,2013-05-01,APOLLOTYRE,82.30740445551373,86.52502386818212,72.42370071665077,76.13008880615234,41260461,56.78654685758986
41,2013-06-01,APOLLOTYRE,75.40584881537784,80.26249410495146,46.52157322327046,48.14045715332031,238290189,40.34620409354972
42,2013-07-01,APOLLOTYRE,48.48127250342587,61.26192396299813,48.0552507881068,57.34252548217773,146844699,45.892416520998665
43,2013-08-01,APOLLOTYRE,57.49064896210845,58.56323569647614,50.96932292646285,54.01546859741211,77331986,44.2891161787548
44,2013-09-01,APOLLOTYRE,54.05836847261814,64.05487760265822,52.89997617180052,57.19032287597656,60969287,46.219943632863085
45,2013-10-01,APOLLOTYRE,57.06160736222025,62.63905770589592,52.08480617174918,58.43451690673828,62740053,46.99523919180866
46,2013-11-01,APOLLOTYRE,58.34871128627232,71.26265662339782,58.34871128627232,69.07457733154297,115067693,53.20766764998016
47,2013-12-01,APOLLOTYRE,69.16038786953236,100.0079847376529,66.50037421042525,91.98503112792967,263330046,63.2072715479695
48,2014-01-01,APOLLOTYRE,92.62857758409191,101.72411732942524,86.70790469813802,97.21925354003906,255345215,65.04515774164338
49,2014-02-01,APOLLOTYRE,96.5327920838349,114.38063537217684,93.65826136220385,112.96481323242188,125774602,69.91386472027978
50,2014-03-01,APOLLOTYRE,113.65127218336512,142.56820396132449,107.25865874101991,136.94786071777344,129826984,75.50934782987741
51,2014-04-01,APOLLOTYRE,137.7201194684972,153.5085889865249,132.5717037874319,136.47592163085938,71200201,75.21291257283256
52,2014-05-01,APOLLOTYRE,136.47591873936835,166.42253074585213,135.18881484637166,151.14889526367188,99200487,78.09255016889118
53,2014-06-01,APOLLOTYRE,150.16215049442002,183.11201142281257,150.16215049442002,170.8416290283203,85672237,81.24222806965558
54,2014-07-01,APOLLOTYRE,171.8283690475993,186.37264036334585,140.93787573567133,149.99050903320312,87029340,69.79938425145761
55,2014-08-01,APOLLOTYRE,149.12879490956286,163.6884461799073,138.3167396511664,142.40895080566406,84546675,66.15098601255873
56,2014-09-01,APOLLOTYRE,143.83046006227335,187.6386655473293,143.6150805134692,175.53433227539062,161633995,72.83265480346054
57,2014-10-01,APOLLOTYRE,176.35275267211793,195.34922943117385,168.8575478214336,188.7586212158203,108631978,74.95788533370451
58,2014-11-01,APOLLOTYRE,190.52473021816897,209.30582818254675,184.66641741917047,196.77073669433597,70245006,76.1739867065205
59,2014-12-01,APOLLOTYRE,198.10609527048155,209.133530181058,176.74044259606293,192.2908477783203,57501875,74.00980962046219
