,Unnamed: 0.1,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,0,2018-05-01,URAVIDEF,51.125,53.25,51.0,52.09999847412109,436800,
1,1,1,2018-06-01,URAVIDEF,52.09999847412109,53.47499847412109,51.0,52.5,484800,
2,2,2,2018-07-01,URAVIDEF,52.5,53.5,52.5,52.5,165600,
3,3,3,2018-08-01,URAVIDEF,52.5,52.5,51.0,51.0,28800,
4,4,4,2018-09-01,URAVIDEF,51.0,51.75,51.0,51.5,24000,
5,5,5,2018-10-01,URAVIDEF,51.5,51.5,51.0,51.0,12000,
6,6,6,2018-11-01,URAVIDEF,51.0,51.5,49.25,49.25,81600,
7,7,7,2018-12-01,URAVIDEF,49.25,49.25,48.5,48.5,52800,
8,8,8,2019-01-01,URAVIDEF,48.5,49.97499847412109,47.04999923706055,47.04999923706055,64800,
9,9,9,2019-02-01,URAVIDEF,47.04999923706055,47.5,47.04999923706055,47.5,21600,
10,10,10,2019-03-01,URAVIDEF,47.5,52.07500076293945,45.5,52.07500076293945,110400,
11,11,11,2019-04-01,URAVIDEF,52.07500076293945,58.0,49.54999923706055,57.34999847412109,396000,
12,12,12,2019-05-01,URAVIDEF,57.34999847412109,60.25,55.125,60.25,96000,
13,13,13,2019-06-01,URAVIDEF,60.25,60.25,57.5,57.5,21600,
14,14,14,2019-07-01,URAVIDEF,57.5,57.5,52.625,54.79999923706055,710400,55.29411835103977
15,15,15,2019-08-01,URAVIDEF,54.79999923706055,54.79999923706055,51.125,52.25,38400,49.91830346717611
16,16,16,2019-09-01,URAVIDEF,52.25,54.67499923706055,52.25,54.47499847412109,266400,54.11060091484735
17,17,17,2019-10-01,URAVIDEF,54.47499847412109,54.47499847412109,50.0,50.0,213600,45.8056031489099
18,18,18,2019-11-01,URAVIDEF,50.0,50.0,50.0,50.0,0,45.80560314890989
19,19,19,2019-12-01,URAVIDEF,50.0,51.09999847412109,50.0,51.09999847412109,67200,48.07746344486082
20,20,20,2020-01-01,URAVIDEF,50.57500076293945,51.45000076293945,50.07500076293945,51.25,153600,48.39515523219224
21,21,21,2020-02-01,URAVIDEF,51.25,54.09999847412109,50.47499847412109,54.09999847412109,45600,54.13693812012359
22,22,22,2020-03-01,URAVIDEF,54.09999847412109,54.5,47.5,50.04999923706055,12000,46.26000801834677
23,23,23,2020-04-01,URAVIDEF,50.04999923706055,53.20000076293945,50.04999923706055,53.20000076293945,7200,52.09792763725868
24,24,24,2020-05-01,URAVIDEF,53.20000076293945,54.17499923706055,53.20000076293945,54.17499923706055,43200,53.77188560256615
25,25,25,2020-06-01,URAVIDEF,54.17499923706055,54.17499923706055,47.95000076293945,50.34999847412109,28800,46.8543356545139
26,26,26,2020-07-01,URAVIDEF,50.34999847412109,50.34999847412109,48.0,48.0,2400,43.1790518815886
27,27,27,2020-08-01,URAVIDEF,48.0,50.0,48.0,50.0,38400,46.99010609228543
28,28,28,2020-09-01,URAVIDEF,50.0,50.5,49.5,49.5,19200,46.156625686863926
29,29,29,2020-10-01,URAVIDEF,49.5,57.29999923706055,49.5,57.29999923706055,904800,58.51780566405132
30,30,30,2020-11-01,URAVIDEF,57.29999923706055,62.5,56.625,60.45000076293945,3141600,62.28361721272185
31,31,31,2020-12-01,URAVIDEF,60.45000076293945,62.75,60.45000076293945,62.75,21600,64.79656526664634
32,32,32,2021-01-01,URAVIDEF,62.75,70.9749984741211,62.75,67.5,271200,69.33992650965752
33,33,33,2021-02-01,URAVIDEF,67.5,72.5,67.5,72.5,4800,73.25308160234512
34,34,34,2021-03-01,URAVIDEF,72.25,73.0,69.0,73.0,88800,73.61572824758917
35,35,35,2021-04-01,URAVIDEF,73.0,73.5,72.0,73.5,110400,73.99543143930441
36,36,36,2021-05-01,URAVIDEF,73.5,77.0,73.5,77.0,38400,76.5405059483775
37,37,37,2021-06-01,URAVIDEF,77.0,77.5,77.0,77.5,40800,76.88849510933098
38,38,38,2021-07-01,URAVIDEF,77.5,77.5,77.5,77.5,0,76.88849510933099
39,39,39,2021-08-01,URAVIDEF,77.5,77.5,77.5,77.5,0,76.88849510933099
40,40,40,2021-09-01,URAVIDEF,77.5,77.5,77.5,77.5,0,76.88849510933099
41,41,41,2021-10-01,URAVIDEF,77.5,77.5,62.5,62.5,98400,48.098624193102964
42,42,42,2021-11-01,URAVIDEF,62.5,62.5,62.5,62.5,0,48.09862419310297
43,43,43,2021-12-01,URAVIDEF,60.875,63.375,60.875,63.375,4800,49.38089276755487
44,44,44,2022-01-01,URAVIDEF,63.375,63.375,63.375,63.375,0,49.380892767554876
45,45,45,2022-02-01,URAVIDEF,63.375,63.375,63.375,63.375,0,49.380892767554876
46,46,46,2022-03-01,URAVIDEF,63.375,63.375,62.5,62.5,254400,47.90275580450333
47,47,47,2022-04-01,URAVIDEF,62.5,62.5,54.75,56.0,1833600,38.647866110943546
48,48,48,2022-05-01,URAVIDEF,56.5,94.3000030517578,55.0,94.3000030517578,1346400,72.43805939357152
49,49,49,2022-06-01,URAVIDEF,99.5,112.5,98.25,112.5,69600,78.49831224102935
50,50,50,2022-07-01,URAVIDEF,108.5,125.0,108.5,120.5,72000,80.52531672863219
51,51,51,2022-08-01,URAVIDEF,131.0,131.5,115.0,122.3499984741211,216000,80.97204188814236
52,52,52,2022-09-01,URAVIDEF,123.0,139.9499969482422,119.0,119.0,146400,77.50501097588096
53,53,53,2022-10-01,URAVIDEF,119.0,136.89999389648438,119.0,136.89999389648438,38400,81.95182423209593
54,54,54,2022-11-01,URAVIDEF,140.0,150.0,134.5500030517578,141.0,338400,82.79096703899576
55,55,55,2022-12-01,URAVIDEF,141.0,155.9499969482422,126.3499984741211,137.0,415200,78.93500815854063
56,56,56,2023-01-01,URAVIDEF,136.0,185.1999969482422,129.1999969482422,176.0,391200,85.85324654281067
57,57,57,2023-02-01,URAVIDEF,162.0,164.0,142.5,142.5,48000,65.84807802900615
58,58,58,2023-03-01,URAVIDEF,142.5,142.5,110.6999969482422,112.3499984741211,364800,53.71642895086759
59,59,59,2023-04-01,URAVIDEF,112.3499984741211,117.9499969482422,93.0,107.0999984741211,74400,51.92256491781898
60,60,60,2023-05-01,URAVIDEF,107.0999984741211,165.89999389648438,107.0999984741211,157.5,116400,64.26143579460431
61,61,61,2023-06-01,URAVIDEF,157.0,258.54998779296875,154.0,258.54998779296875,1305600,77.00437755154678
62,62,62,2023-07-01,URAVIDEF,264.0,294.54998779296875,237.0500030517578,255.5,1089075,76.12213083003473
63,63,63,2023-08-01,URAVIDEF,259.95001220703125,276.79998779296875,241.5,248.8999938964844,138760,74.1425507233468
64,64,64,2023-09-01,URAVIDEF,254.0500030517578,264.70001220703125,227.25,237.1000061035156,144050,70.60719586395922
65,65,65,2023-10-01,URAVIDEF,237.1000061035156,318.8999938964844,231.5500030517578,286.95001220703125,409631,75.84689945622178
66,66,66,2023-11-01,URAVIDEF,294.8500061035156,301.95001220703125,258.3500061035156,277.8500061035156,135009,73.27883793308459
67,67,67,2023-12-01,URAVIDEF,276.8500061035156,359.0,275.0,323.6000061035156,248024,77.41841612429847
68,68,68,2024-01-01,URAVIDEF,328.20001220703125,330.0,277.04998779296875,317.6499938964844,262770,75.77429394058807
