,Unnamed: 0.1,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,0,2010-01-01,SUZLON,83.05245208740234,87.59761047363281,66.11140441894531,70.9320297241211,509560381,
1,1,1,2010-02-01,SUZLON,71.16158294677734,73.77849578857422,62.48445892333984,65.97367095947266,414376042,
2,2,2,2010-03-01,SUZLON,65.97367095947266,75.93629455566406,65.7441177368164,65.97367095947266,416195178,
3,3,3,2010-04-01,SUZLON,66.57051086425781,69.96790313720703,62.1171760559082,63.31085205078125,293172213,
4,4,4,2010-05-01,SUZLON,63.44858551025391,65.88185119628906,51.052696228027344,51.6495361328125,427609123,
5,5,5,2010-06-01,SUZLON,51.41998291015625,54.26644515991211,47.83894729614258,53.164588928222656,385816124,
6,6,6,2010-07-01,SUZLON,52.47592926025391,57.34246063232422,47.56348419189453,51.87908935546875,272450711,
7,7,7,2010-08-01,SUZLON,52.24637222290039,54.17462539672852,42.1001091003418,42.4673957824707,316219279,
8,8,8,2010-09-01,SUZLON,42.69694900512695,54.17462539672852,42.191932678222656,48.11441040039063,439298696,
9,9,9,2010-10-01,SUZLON,49.07853698730469,55.91923141479492,48.71125030517578,50.91496276855469,390987828,
10,10,10,2010-11-01,SUZLON,51.41998291015625,54.082801818847656,39.48320007324219,43.8447151184082,291159654,
11,11,11,2010-12-01,SUZLON,44.028358459472656,50.82314300537109,42.23784255981445,50.22630310058594,375921517,
12,12,12,2011-01-01,SUZLON,50.59358978271485,52.6136589050293,42.5592155456543,45.359771728515625,487361906,
13,13,13,2011-02-01,SUZLON,45.68114471435547,47.47166061401367,39.29955673217773,42.83468246459961,401239983,
14,14,14,2011-03-01,SUZLON,43.33969879150391,45.91069793701172,39.85048675537109,40.95234298706055,395563770,26.080585135183586
15,15,15,2011-04-01,SUZLON,41.135986328125,53.66960525512695,41.135986328125,48.80307388305664,584624959,34.86767044186119
16,16,16,2011-05-01,SUZLON,48.98671340942383,50.73131942749024,42.37557220458984,49.49173355102539,388032029,35.59096031974761
17,17,17,2011-06-01,SUZLON,49.813106536865234,49.904930114746094,40.2636833190918,44.028358459472656,289188318,32.50683825195638
18,18,18,2011-07-01,SUZLON,44.53337860107422,51.2363395690918,44.257911682128906,48.11441040039063,322507930,36.91014489562446
19,19,19,2011-08-01,SUZLON,50.04265975952149,50.40994644165039,31.219274520874023,33.836185455322266,548926994,29.634496136376526
20,20,20,2011-09-01,SUZLON,33.836185455322266,39.07000350952149,33.10161209106445,33.46889877319336,332430584,29.473552391228647
21,21,21,2011-10-01,SUZLON,33.285255432128906,35.90216445922852,31.77020263671875,35.39714813232422,187541378,31.574603309419118
22,22,22,2011-11-01,SUZLON,35.07577133178711,35.443058013916016,19.2824935913086,21.30256462097168,600104228,25.576662496213537
23,23,23,2011-12-01,SUZLON,22.22077751159668,22.49624252319336,16.0228328704834,16.527851104736328,439233656,23.919032357550595
24,24,24,2012-01-01,SUZLON,16.757404327392578,26.72002601623535,15.793279647827148,25.709991455078125,684655886,32.922355838045824
