date,close,rsi
2016-05-01,1026.3172536917878,100.0
2016-06-01,1026.4893976459114,100.0
2016-07-01,1026.497233087104,100.0
2016-08-01,1026.6078668531502,100.0
2016-09-01,1026.666139676598,100.0
2016-10-01,1026.7317787347117,100.0
2016-11-01,1026.950090478114,100.0
2016-12-01,1026.9313699050397,95.6900130843494
2017-01-01,1027.012679845538,96.45559505351387
2017-02-01,1027.12608181304,97.24353494580954
2017-03-01,1026.7185945645483,50.60278558587207
2017-04-01,1026.823973503623,56.78727862343156
2017-05-01,1026.7314502944782,50.39528511743155
2017-06-01,1026.8722527439484,58.581561751559235
2017-07-01,1027.1579393885143,70.12430644066043
2017-08-01,1027.2340881872767,72.4828297203106
2017-09-01,1027.0365613002323,58.62962229698629
2017-10-01,1027.0224856246623,57.7225299756308
2017-11-01,1027.4255156929423,72.0230290183556
2017-12-01,1027.1543268060627,57.042610616893924
2018-01-01,1027.2955516844709,61.81496789181488
2018-02-01,1027.3161955577718,62.51731792942559
2018-03-01,1027.224337205995,57.12288323060414
2018-04-01,1027.4018216954248,64.04039863108557
2018-05-01,1027.4271762756644,64.97190328078185
2018-06-01,1027.2708211233337,54.860064219198215
2018-07-01,1027.5182664171803,64.84967939361138
2018-08-01,1027.9727761972474,76.07241321805121
2018-09-01,1026.3787040964594,33.18956739276004
2018-10-01,1026.1318809575482,30.152810534900297
2018-11-01,1026.2483844655967,33.46823045215881
2018-12-01,1026.2756312621602,34.309655620914114
2019-01-01,1026.1920117920213,32.83898305062428
2019-02-01,1026.167583637807,32.371258288279165
2019-03-01,1026.2333516919496,35.2367650886776
2019-04-01,1026.221137712386,34.919712792760706
2019-05-01,1026.2638869660036,37.2016432513773
2019-06-01,1026.2450960748117,36.55162377829513
2019-07-01,1026.2187888184726,35.548259419755226
2019-08-01,1026.211272496678,35.2294467781941
2019-09-01,1026.2089236461172,35.11588850425417
2019-10-01,1026.2620078422021,40.146922048337956
2019-11-01,1026.310394423871,44.659930580507634
2019-12-01,1026.3474426642863,48.11615825020946
2020-01-01,1026.374760472611,50.7339583893041
2020-02-01,1026.3634565534198,49.540530693016414
2020-03-01,1026.1505661114475,32.78271758548779
2020-04-01,1026.24994637752,43.14221171007482
2020-05-01,1026.3064659734757,48.36441200983627
2020-06-01,1026.3888903390853,55.27642501193417
2020-07-01,1026.5527971456802,65.78532244967226
2020-08-01,1026.5499712417497,65.47924410051911
2020-09-01,1026.5306603346392,63.16209841149441
2020-10-01,1026.619207665509,68.97149742997973
2020-11-01,1026.5716368953915,62.829462493516886
2020-12-01,1026.795564984127,74.94708069684147
2021-01-01,1026.6883224848789,63.50661622787091
2021-02-01,1026.865554921574,71.73423071246066
2021-03-01,1026.901114299405,73.13634603811389
2021-04-01,1026.7171086065966,56.424760285178394
2021-05-01,1026.9473515182613,67.23429191659855
2021-06-01,1026.9927047828362,68.98307530367435
2021-07-01,1026.8160082737259,55.63467209512585
2021-08-01,1026.887845645569,59.326712259298105
2021-09-01,1026.7481464495525,49.99175230735019
2021-10-01,1026.8355376885308,55.09217422471437
2021-11-01,1026.7017467744595,46.68174469042114
2021-12-01,1026.7201384366592,47.94228186880374
2022-01-01,790.1810540536379,0.13626145646051668
2022-02-01,672.0606711475425,0.0865395068455257
2022-03-01,594.9293146052233,0.06787761302209105
2022-04-01,598.9607420774269,1.350829950039909
2022-05-01,621.2837318173247,8.829130624622195
2022-06-01,577.439259315633,7.5346820190245865
2022-07-01,528.7695189872616,6.34347743574186
2022-08-01,552.6247094877211,14.030165940285144
2022-09-01,506.8183324620935,11.871447964915575
2022-10-01,457.73710682731996,9.974110295499457
2022-11-01,440.19313675264834,9.357299652680823
2022-12-01,455.09233831033737,14.536260278985651
2023-01-01,443.7759227759878,13.843095044944178
2023-02-01,541.2521315500835,41.54646112584575
2023-03-01,601.2033199799139,52.40661787802622
2023-04-01,585.0098692400618,49.53812132956612
2023-05-01,603.9411499058488,53.007749530973115
2023-06-01,716.241875456804,68.04595092493093
2023-07-01,712.1719438837911,67.14738242024397
2023-08-01,755.729191678377,71.75349778368991
2023-09-01,751.8326766879699,70.72989449998911
2023-10-01,737.3819045569973,66.66058852867825
2023-11-01,797.242677654042,73.85123182657111
2023-12-01,690.1956171547829,51.107026713439836
2024-01-01,854.0810921670968,68.3342792983336
2024-02-01,821.4226161552033,63.21299050412903
2024-03-01,796.3458929997456,59.27703739623762
2024-04-01,865.961891993943,66.04858114457969
2024-05-01,878.4799309917471,67.18085311904574
2024-06-01,951.7999155872634,73.2172974417342
2024-07-01,1016.4619044296817,77.4398125775109
2024-08-01,1244.0135465821952,86.24521792750504
2024-09-01,1180.4170805490523,76.60346535634307
2024-10-01,1251.8249726924864,79.56345130793628
2024-11-01,1412.3100576747258,84.61191344152748
2024-12-01,1576.0642037126397,88.0790314624731
2025-01-01,1230.2081140606474,56.858957548105984
