date,open,high,low,close,rsi
2010-01-31,332.0277396553329,364.4100170351653,307.7544135432206,328.0575182614501,100.0
2010-02-28,328.640945849489,356.2831551686015,309.3574213400772,328.1961240856735,100.0
2010-03-31,329.05245250909456,371.7129564438547,311.386331346599,343.8091219972681,100.0
2010-04-30,345.8674108876024,376.0734930930097,327.1799188911315,350.36792170780666,100.0
2010-05-31,350.9682711295418,376.57435125820797,326.0246624076093,350.2341911881056,99.24169045737966
2010-06-30,351.15538590597157,389.0009525767407,333.7714666415634,365.52124252804975,99.6208834762787
2010-07-31,365.65660475952666,396.22673637022655,343.0362650860262,364.78083532165573,96.91263180785714
2010-08-31,367.89503588164825,404.8039376828992,349.1489687948406,373.37492597544616,97.73669277048813
2010-09-30,375.26103725921007,422.8374709290925,359.45988259721406,391.96304046886917,98.64157229512276
2010-10-31,394.1156127568479,428.5508839136387,376.4019875471039,400.3555450329074,98.87573605718833
2010-11-30,403.0081436772663,430.26043880030807,359.83285326448777,385.4786855026526,73.10188496445974
2010-12-31,386.05940313970586,411.40829255845006,353.95543044789144,378.52034283567355,64.08623940102598
2011-01-31,380.5670989567622,405.92325881029484,336.1478762138819,355.0296500192746,43.289710430055095
2011-02-28,357.08653279659,379.47509305981674,326.80614119305073,347.6358070572216,38.725690415556876
2011-03-31,349.29960088226056,391.4082767510876,330.8272732569335,365.1525043845175,52.43413470240017
2011-04-30,365.20902661724466,404.25423766887195,347.61669214508646,376.7981768316691,59.40165614735505
2011-05-31,378.15182284225887,401.78781176755064,350.4643279583308,374.9504083130094,57.850272459531105
2011-06-30,376.72320768581585,399.0290174351006,349.79791613342655,373.63030967888994,56.631052605834824
2011-07-31,375.8061809294247,415.4830265402794,359.20505231688753,383.8595013817149,63.50748603588657
2011-08-31,385.91943507479675,410.95678626946517,350.36073758536037,377.238140521226,56.78303536444217
2011-09-30,378.1985263052357,410.2345918740553,357.99594346910817,376.11820560472967,55.633397892502934
2011-10-31,376.2379751286933,405.52225679343155,356.95985339357014,382.8891577941399,61.12409722971298
2011-11-30,383.1799960317792,407.93274294780633,353.84609540253473,376.6491572856901,54.01566241519999
2011-12-31,379.96832009063064,406.30435881229977,348.3000026199021,370.6995934402499,47.88872789368652
2012-01-31,371.9196336345787,413.42372417179325,353.3010825298161,392.24905250249077,64.6475161957253
2012-02-29,393.38442504494253,450.43887557694245,377.33053798598866,421.3461241346818,76.44799523006813
2012-03-31,422.1141084568036,464.43317197404457,397.5184372905125,427.48249125259866,78.21729519647616
2012-04-30,427.8034774996849,475.351305931915,408.64438601226243,450.48357604168075,83.55906336461288
2012-05-31,450.3141076264543,474.62002222714347,406.9426151848714,434.1341118039909,69.56705752662151
2012-06-30,433.4611345405301,463.9405070552018,406.64310840557664,433.6912624902194,69.20487834660312
2012-07-31,435.1378368877615,462.19960745954427,406.45597426722696,426.03806148635005,62.6961551027426
2012-08-31,427.24371820114277,466.2494100636334,405.233437986905,426.95595135070647,63.17543812538654
2012-09-30,429.02602091843346,463.18922152741476,410.2258452544821,438.2671373773502,68.86360417488672
2012-10-31,441.3699294627279,464.3867217278184,411.47055729164583,437.92784580036437,68.49740141464227
2012-11-30,438.50153072520465,471.23719566372745,416.0789024550296,447.47044242752895,73.13378850975305
