,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,2010-01-01,RANEENGINE,117.63540522618364,185.02318603659285,112.04231329715684,168.243896484375,38298,
1,1,2010-02-01,RANEENGINE,169.5627724675849,217.38584413902728,169.5627724675849,183.65512084960932,12381,
2,2,2010-03-01,RANEENGINE,183.6551170429248,204.33904730394727,183.6551170429248,195.5654296875,29035,
3,3,2010-04-01,RANEENGINE,190.9285888671875,287.3020670572917,190.0648670731113,279.5740051269531,18533,
4,4,2010-05-01,RANEENGINE,290.93873926296885,300.0305748649366,265.6179715622725,295.439208984375,16888,
5,5,2010-06-01,RANEENGINE,293.6663428086884,293.6663428086884,234.11480889547136,279.2103271484375,2619,
6,6,2010-07-01,RANEENGINE,279.1194168416042,299.0760116523295,245.4796174176975,259.9811096191406,21075,
7,7,2010-08-01,RANEENGINE,255.8554275314529,273.17136851343946,238.5394865494664,246.26084899902344,3759,
8,8,2010-09-01,RANEENGINE,246.260884130706,287.7003371859367,238.4938432583089,255.67269897460932,10497,
9,9,2010-10-01,RANEENGINE,244.3419238952461,309.996258689339,235.79817471083248,284.1365966796875,17536,
10,10,2010-11-01,RANEENGINE,275.0902762697585,319.8193011076554,250.37282429570732,252.2003631591797,5129,
11,11,2010-12-01,RANEENGINE,256.76922055424336,292.4062298126615,228.44236704114172,265.2215881347656,7686,
12,12,2011-01-01,RANEENGINE,254.0278957519532,281.121153156925,210.16696411132813,228.44235229492188,3835,
13,13,2011-02-01,RANEENGINE,220.21842451386365,245.75829029550547,193.26222732233265,222.6399078369141,5805,
14,14,2011-03-01,RANEENGINE,229.42060651156825,245.1470190547,197.2277121295573,214.8968048095703,5852,57.536047851400205
15,15,2011-04-01,RANEENGINE,219.24467738532465,249.77241727442043,203.51826592730555,211.01144409179688,6848,56.76865185434505
16,16,2011-05-01,RANEENGINE,212.76910614730727,230.2994275045755,176.0433110832711,195.23878479003903,6161,53.640889594712874
17,17,2011-06-01,RANEENGINE,198.8928602134766,242.92682002792856,189.64202950587304,225.58151245117188,19358,58.39044153866587
18,18,2011-07-01,RANEENGINE,229.97563862293904,239.5964961422376,197.04267829458144,210.5951385498047,8262,55.37297782894104
