date,open,high,low,close,rsi
2010-01-31,264.8934493702116,264.8959232099128,233.42288450859957,254.16643259471397,100.0
2010-02-28,249.16486085099297,260.6992393254868,222.93168524318247,236.71401307731998,0.0
2010-03-31,236.71394448363807,262.1445589836158,217.68900160669006,260.7637859786333,61.390295308486024
2010-04-30,258.3389341590844,258.342860250568,233.16324543555064,249.161802897472,45.75496381134942
2010-05-31,249.16138337995162,262.26793015799933,234.21795227946458,240.64015005813752,37.63215891979512
2010-06-30,242.73797563092594,245.8931442084547,233.42213603124543,235.92478277975397,33.80094626423825
2010-07-31,236.05628509700838,257.03607134860647,233.58211887151924,242.60283773380854,43.24323223327934
2010-08-31,241.3534692533195,245.2978722047044,226.27589935037744,229.41544003148238,32.63641958914367
2010-09-30,229.16676815465064,236.1390146478309,226.14618861349402,230.2713843235118,33.85154405165726
2010-10-31,234.14819244992148,239.48263076413508,222.24617666399783,226.1656271771021,30.778693447945358
2010-11-30,234.15689611219557,294.5313152153494,229.4988677020099,259.94373289089793,62.81810073346969
2010-12-31,279.3015710046089,280.70121155333203,232.961693197028,275.9580761523761,70.33047234153638
2011-01-31,324.5705186071684,324.58264360152384,244.7935541277295,262.62036702625875,58.895224322299526
2011-02-28,249.45421691008417,279.3416523733765,223.50950404501395,260.24865231567924,56.99388585538706
2011-03-31,264.74347885069847,267.4075279277904,236.94718161958212,255.62227244727234,53.133136920746175
2011-04-30,251.45374545330282,276.77916136866867,247.5966613161917,272.76404748527244,63.657963729816544
2011-05-31,272.7713402871841,286.0905960035754,251.77051069038697,280.7921964633806,67.59095388505813
2011-06-30,279.4222777810673,391.150253132231,268.8207209656243,377.4480576479839,87.05398337286076
2011-07-31,383.16903067867855,441.48446955493375,375.1807426210045,399.41478405558155,88.81535658666705
2011-08-31,423.86618851548303,472.5640279830483,399.7396530403303,429.5775502615114,90.79877601689338
2011-09-30,429.5776250738108,495.77586049597534,424.0300848832917,449.5748073976956,91.89787884175695
2011-10-31,452.21844222934305,519.3975911026118,403.86680648538874,467.34238569272895,92.78182505313416
2011-11-30,463.90843951230113,483.5206089270835,356.52780905162973,383.1320470600791,58.11068196781671
2011-12-31,383.15452095200146,398.6217427849789,310.72763676840265,338.5529070393606,47.31159541816644
2012-01-31,332.77931336100005,405.36670257780236,329.40323011993706,388.54609372464057,57.52539704369506
2012-02-29,387.2187671393396,443.65294943204395,364.64790136657257,374.06673075783914,54.02548155052827
2012-03-31,376.22696104686406,471.2496521789567,358.43602901194845,430.23339008695797,63.86551986975873
2012-04-30,440.86576048113415,538.0563624290357,421.66574550969113,497.02028951847245,72.06795681309832
2012-05-31,501.60728045605515,501.62105601461224,418.44421081857496,425.21057361175116,56.231995886569756
2012-06-30,424.0078359270179,484.1651330450833,403.5391335497002,474.589940716654,62.729896037451304
2012-07-31,471.5329782029373,481.4761357495553,422.4991554858214,433.5578849558291,54.91327117005729
2012-08-31,431.86432917454874,470.7211421770749,415.79217734666105,430.435396144858,54.31894947279607
2012-09-30,439.6807861081947,488.37639011312984,423.767814189224,475.08499838898445,61.24027894875587
