,Unnamed: 0.1,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,0,2010-01-01,GKWLIMITED,309.8999938964844,364.0,302.79998779296875,310.0,40514,
1,1,1,2010-02-01,GKWLIMITED,338.0,375.1000061035156,303.20001220703125,343.54998779296875,18814,
2,2,2,2010-03-01,GKWLIMITED,343.54998779296875,464.0,327.0,440.3999938964844,64623,
3,3,3,2010-04-01,GKWLIMITED,425.1000061035156,694.0,395.0,585.25,244334,
4,4,4,2010-05-01,GKWLIMITED,573.0,609.0,485.0,520.0,9736,
5,5,5,2010-06-01,GKWLIMITED,503.0499877929688,638.9000244140625,500.0,604.0,23958,
6,6,6,2010-07-01,GKWLIMITED,629.9000244140625,677.0,576.0,592.0,8791,
7,7,7,2010-08-01,GKWLIMITED,622.0,665.0,536.0499877929688,608.8499755859375,141410,
8,8,8,2010-09-01,GKWLIMITED,632.1500244140625,666.0,502.0,595.0,11766,
9,9,9,2010-10-01,GKWLIMITED,597.0,698.8499755859375,576.0,597.7999877929688,13373,
10,10,10,2010-11-01,GKWLIMITED,604.2999877929688,659.0,568.0,600.0,16890,
11,11,11,2010-12-01,GKWLIMITED,575.3499755859375,678.0,560.0499877929688,595.5,9065,
12,12,12,2011-01-01,GKWLIMITED,588.0,665.0,523.1500244140625,595.0,4914,
13,13,13,2011-02-01,GKWLIMITED,595.0,632.8499755859375,540.0,550.0,10114,
14,14,14,2011-03-01,GKWLIMITED,549.0,597.9500122070312,525.0,570.0,14505,73.97639463430909
15,15,15,2011-04-01,GKWLIMITED,579.9500122070312,585.0,526.5,550.0,3767,71.15001684159371
16,16,16,2011-05-01,GKWLIMITED,570.0,580.0,417.0,505.0,31288,65.12126915645618
17,17,17,2011-06-01,GKWLIMITED,481.3500061035156,524.7999877929688,450.0499877929688,482.5499877929688,18856,62.28576895501325
18,18,18,2011-07-01,GKWLIMITED,490.0,530.0,470.0,505.0,3359,63.97502394573841
19,19,19,2011-08-01,GKWLIMITED,490.0,580.0,451.0,518.4500122070312,8419,64.9868637220031
20,20,20,2011-09-01,GKWLIMITED,518.4500122070312,539.0,450.0,460.0,9472,57.43688793360268
21,21,21,2011-10-01,GKWLIMITED,460.0,480.0,450.0,450.2000122070313,4902,56.25678337200101
22,22,22,2011-11-01,GKWLIMITED,450.0,474.0,423.0,425.0,9759,53.228254536064924
23,23,23,2011-12-01,GKWLIMITED,425.0,454.0,419.0,434.9500122070313,2293,54.27494578069512
24,24,24,2012-01-01,GKWLIMITED,415.0,444.0,400.0,439.0,7316,54.71913145369602
25,25,25,2012-02-01,GKWLIMITED,418.1000061035156,446.0,390.0,400.0,1585,49.711181514205364
26,26,26,2012-03-01,GKWLIMITED,401.0,444.0,384.0,421.25,19884,52.27420712852192
27,27,27,2012-04-01,GKWLIMITED,402.0499877929688,415.0,390.5,400.2000122070313,1827,49.57861898845716
28,28,28,2012-05-01,GKWLIMITED,400.1000061035156,414.0,390.0,410.0,1895,50.84935025425932
