date,open,high,low,close,rsi
2010-01-31,176.6490360965907,201.67910967582594,158.48438075039297,174.83528268748313,100.0
2010-02-28,169.7375031929551,191.98104750425355,155.4444663178352,174.38090429634886,0.0
2010-03-31,169.72303095541463,195.52875607886816,158.51091218171825,177.0516448514215,87.14994003994794
2010-04-30,173.34367322072706,206.14603494334185,162.40791956875435,185.24588637516416,96.85453227521221
2010-05-31,180.80611745565778,198.52257864130377,161.8595319706464,182.77310447035163,76.68824692438506
2010-06-30,178.47594967876017,208.25700962799263,165.67047786218288,192.20057474333663,87.83268232908515
2010-07-31,187.5133944630387,215.2768407885615,173.64443132979213,195.66668944523252,89.88421482454737
2010-08-31,191.69869462543136,214.6047246055582,176.19158901088542,194.4289078219184,84.04512585935566
2010-09-30,190.28620187985013,214.19511748576025,178.97330245863634,195.10322465567754,84.67107803642871
2010-10-31,191.9326351098366,217.2585885645857,178.12184233420655,195.54241325115336,85.1100884762927
2010-11-30,192.76796923694246,212.37332867578112,168.2002535125784,184.86478762791072,47.194095021770686
2010-12-31,180.47014634954837,209.95790012417828,163.24438210402755,192.17741170422786,60.943436325648435
2011-01-31,188.29860947418712,204.84628746007917,162.93738538262724,180.10829379640776,40.7416987609492
2011-02-28,177.40025725779128,199.4825934977272,158.0221327206134,179.37035644465482,39.81069085135338
2011-03-31,175.428690926079,196.5411169921741,162.52158348946617,180.64789574721763,42.43824079022265
2011-04-30,176.8085894717256,214.91974188240656,166.00197399816327,195.13671756612845,63.365998167713755
2011-05-31,190.4097523962734,207.24646251424713,171.152749980335,188.08274690036117,52.61915343333717
2011-06-30,183.79933525378317,205.71505933384185,167.90869258563296,188.55843573603138,53.23627539834101
2011-07-31,184.72297357281792,211.16525097347267,173.24388949847594,193.4989748658805,59.550004666353445
2011-08-31,188.5357053802012,213.301135612544,168.02059603942817,189.55252292238433,52.95973687741364
2011-09-30,184.8560192416581,208.6712493670434,173.26628254444782,188.86873097255315,51.81335826308451
2011-10-31,183.55181924491058,205.20252766932975,171.72749931659678,191.00295967891302,55.29811877985658
2011-11-30,186.77352928960659,204.91034481069093,163.6349853831681,179.26341037092536,37.90160425798919
2011-12-31,176.24853640284755,198.6151857355824,161.385188700832,182.3083147838198,43.245099191870025
2012-01-31,177.69112645363634,207.02394991689502,166.89157209078908,191.5112231682087,56.34524009859718
2012-02-29,185.95305958905544,220.13820472935194,174.81916706462573,200.94513814202674,65.70759852276638
2012-03-31,196.87070234127742,217.68262328499395,181.5074919174469,201.2660463925066,65.99385014440232
2012-04-30,196.12404167452087,221.33569744548635,185.06670804910058,200.7404492148038,64.96896301455897
2012-05-31,196.33407887877428,218.69867193013826,179.79663084717782,198.6200608549447,60.58894160845367
2012-06-30,193.6108546192873,214.1758561187302,179.2666907883181,200.39160932343586,62.99401222916041
2012-07-31,195.93805126178046,219.74397919150366,181.69959200405233,198.72996550592885,59.091303757601764
2012-08-31,192.95813557797248,216.58907067818305,182.53422202452018,198.71168449007232,59.044867278050326
2012-09-30,194.02078585132813,213.837758380126,169.96023416525668,193.04008635159198,46.08155754421203
2012-10-31,188.08265897768695,209.52809023378788,175.88961763895722,192.60089617762074,45.19497541687467
2012-11-30,187.58780855694283,216.97277227358694,172.74505315626095,200.4217250758204,60.722026235598754
2012-12-31,194.5001426310469,219.44028852262647,183.9315364122835,203.1902078102375,64.79582616124281
2013-01-31,198.27742005057434,220.49855452770183,181.98761006562364,198.90848856958854,54.67602798655568
2013-02-28,194.4953250019458,220.89223227806295,180.29520142041918,205.6432547240422,64.68584035027885
2013-03-31,201.99183003368893,229.20135402945274,187.68128366144182,205.44804064980872,64.21154636808845
2013-04-30,200.9081778716107,227.63116582826888,186.39283828151892,214.11608531557283,73.98454335691136
2013-05-31,209.41956453602677,235.0312958677535,195.42890618893304,220.16443438365548,78.67342755945495
2013-06-30,214.8963129959385,234.24932313801267,191.74467280683018,208.80415460981175,56.57495130303198
2013-07-31,206.12714195200942,227.33333542841066,190.2510181220541,206.54866017966438,53.154562735593814
2013-08-31,205.0445090411966,223.24656499472778,183.2966250745457,201.447509913609,45.91114336040812
2013-09-30,198.23500719778747,230.7718563697846,185.70356316088555,215.3101763149788,62.10398807505658
2013-10-31,210.65999966739912,239.57094317129082,200.17982378691255,221.82662534713748,67.39786173130676
2013-11-30,218.5661547035063,242.97321180710648,205.83470069442438,229.19302427357638,72.4227181815306
2013-12-31,226.15776821837858,267.20259269113257,215.30243083249042,244.73873031550443,79.94819686888395
2014-01-31,239.917698896042,279.8333753704407,223.17597229949016,241.6398176489205,75.22647729322335
2014-02-28,235.79813029875857,260.01693143043036,215.1654801734149,240.84435770429414,73.93321096323733
2014-03-31,237.47779796299494,275.874626909817,224.1098615339362,261.59546654799885,82.82224473521322
2014-04-30,258.44618106848856,278.25678045009874,228.95468457568737,248.90364701172402,66.75679213576528
2014-05-31,244.2071313691552,295.7038005404611,225.41205093444256,277.2959435561608,77.84807840147442
2014-06-30,272.4869972928889,308.8743058094853,260.2911304086025,290.3351527246936,81.1761071418837
2014-07-31,286.53406611822885,310.5023884701825,261.74700794094684,278.627346104589,70.24284086744889
2014-08-31,274.1978421843609,323.16705248880425,257.44961459443664,306.77202967939706,78.33614935136289
2014-09-30,302.3633337903938,354.36251540349826,277.16821785574143,327.3054001249116,82.37210859537541
2014-10-31,322.0257110514382,348.49208850230536,296.92494921673904,331.8654875919737,83.17530041163253
2014-11-30,333.5284865722199,394.3715056802505,315.43817536174424,351.6705963529389,86.30283171640333
2014-12-31,346.30133969171067,383.01788892844866,322.76769704978256,368.1916970877812,88.38161722940171
2015-01-31,365.0018292415019,432.09170846358137,350.5688037805335,383.56493528958026,90.00955566929969
2015-02-28,384.3296891189621,409.3529350417074,355.5313809002175,393.40735001399605,90.94665490550122
2015-03-31,389.60012794210434,430.605728658609,367.3769606570145,397.1513181883713,91.30464142271774
2015-04-30,392.8110250787222,416.40684052622464,323.83088341392545,345.27522087097174,55.9403066791305
2015-05-31,341.15972500432963,403.2960566386858,320.2662471286683,365.40328578291263,62.451337411066554
2015-06-30,360.5892210270495,394.43183416401024,324.2723893019688,358.8552784755313,59.169183881472215
2015-07-31,355.1950597452461,406.8991512793722,341.0777261144974,387.782719447695,67.79639470985464
2015-08-31,385.543278976395,429.1007809459547,336.0309674649899,381.28710608646793,64.27755290922337
2015-09-30,380.49620946029177,422.59931003443825,357.91638816626335,400.5256240450103,69.65924535225096
2015-10-31,398.25036559043485,428.9053678089854,375.72564222787173,405.30770920062884,70.91593039906482
2015-11-30,402.99065603611973,425.88520656724467,359.84488426221753,403.5896226948705,69.71884297547825
2015-12-31,403.04580742042447,424.4723995889657,358.6943549371073,386.20441772197853,58.240264733508724
2016-01-31,382.529762853451,401.24655592767374,330.62198824500035,360.21093217257805,45.35725576516155
2016-02-29,356.32347000592614,374.77583326143383,303.6029201003711,321.67177496285274,32.905136619214275
