date,close,rsi
2016-01-01,32.75,100.0
2016-02-01,23.58333206176757,0.0
2016-03-01,20.83333206176757,0.0
2016-04-01,36.25,62.45311279605337
2016-05-01,35.83333206176758,61.260007947918346
2016-06-01,34.5,57.22359313971556
2016-07-01,27.91666603088379,41.60557973237843
2016-08-01,44.79999923706055,67.69553822031418
2016-09-01,65.8499984741211,80.33516310036865
2016-10-01,99.0999984741211,88.52100127658349
2016-11-01,114.75,90.63756863630657
2016-12-01,110.0500030517578,85.19418270777024
2017-01-01,115.0500030517578,86.21071888632498
2017-02-01,129.0,88.70680373864738
2017-03-01,108.1500015258789,67.6028973969703
2017-04-01,117.0,70.98379212797133
2017-05-01,111.0,65.62632490283838
2017-06-01,110.3000030517578,64.96626849457283
2017-07-01,89.25,48.15936682526405
2017-08-01,71.94999694824219,38.67212980568375
2017-09-01,74.0999984741211,40.35697174014423
2017-10-01,77.9000015258789,43.521282933927964
2017-11-01,62.5,34.87038849087469
2017-12-01,57.400001525878906,32.40877887165571
2018-01-01,44.25,26.78361421765142
2018-02-01,37.95000076293945,24.43876743348339
2018-03-01,30.850000381469727,21.940920015604675
2018-04-01,24.5,19.847502913968782
2018-05-01,26.200000762939453,22.142204972465947
2018-06-01,25.75,21.950266915323965
2018-07-01,25.64999961853028,21.90158674141395
2018-08-01,15.850000381469728,17.510409959879
2018-09-01,17.049999237060547,19.78276265159441
2018-10-01,15.449999809265137,18.97845117969986
2018-11-01,14.100000381469728,18.255846192595584
2018-12-01,14.300000190734863,18.78444152802885
2019-01-01,14.850000381469728,20.417366002854436
2019-02-01,13.149999618530272,19.051258970699266
2019-03-01,15.350000381469728,26.40417817834981
2019-04-01,14.149999618530272,24.976321028006083
2019-05-01,19.350000381469727,40.944119620469706
2019-06-01,18.25,38.922122470851896
2019-07-01,16.25,35.26821498016159
2019-08-01,17.100000381469727,38.1170611238464
2019-09-01,17.200000762939453,38.484568390152575
2019-10-01,15.850000381469728,35.225920116107034
2019-11-01,14.25,31.570280244471107
2019-12-01,13.0,28.86956308149429
2020-01-01,14.300000190734863,35.49169195361971
2020-02-01,10.949999809265137,27.797025143704587
2020-03-01,6.949999809265137,21.403833523235974
2020-04-01,9.449999809265137,32.58536991384622
2020-05-01,11.050000190734863,38.99447337584346
2020-06-01,10.149999618530272,36.72819468847812
2020-07-01,8.949999809265137,33.71377360041875
2020-08-01,12.800000190734863,49.160408785291864
2020-09-01,13.399999618530272,51.20507860622318
2020-10-01,14.399999618530272,54.7080697354711
2020-11-01,13.699999809265137,51.70971908204875
2020-12-01,13.600000381469728,51.24675753359117
2021-01-01,16.450000762939453,62.33585432721476
2021-02-01,11.850000381469728,43.78755122789266
2021-03-01,7.599999904632568,33.24267936531699
2021-04-01,8.649999618530273,37.53114840546989
2021-05-01,8.699999809265137,37.75086713273493
2021-06-01,10.550000190734863,45.87780627678098
2021-07-01,9.050000190734863,40.88417687949865
2021-08-01,8.600000381469727,39.399693019078285
2021-09-01,8.800000190734863,40.50745868653074
2021-10-01,8.199999809265137,38.09682243940919
2021-11-01,8.699999809265137,41.4473239484668
2021-12-01,12.300000190734863,59.609173238431026
2022-01-01,14.350000381469728,66.44733802129562
2022-02-01,10.949999809265137,50.187240906065476
2022-03-01,9.75,45.639111408239785
2022-04-01,12.25,55.36302323268041
2022-05-01,9.949999809265137,46.52805259064546
2022-06-01,9.050000190734863,43.400917898414534
2022-07-01,10.449999809265137,49.493638884112
2022-08-01,8.850000381469727,43.34125778230996
2022-09-01,9.199999809265137,45.06486942514158
2022-10-01,8.899999618530273,43.74861777343529
2022-11-01,10.649999618530272,52.990329967197496
2022-12-01,10.550000190734863,52.42246632526458
2023-01-01,8.649999618530273,42.44950391046202
2023-02-01,7.599999904632568,37.85712496361189
2023-03-01,7.599999904632568,37.85712496361189
2023-04-01,8.399999618530273,44.00226805303997
2023-05-01,8.399999618530273,44.00226805303997
2023-06-01,7.0,35.76269365386089
2023-07-01,7.400000095367432,39.49762177091425
2023-08-01,6.099999904632568,32.42732987762729
2023-09-01,6.849999904632568,39.62199982348031
2023-10-01,6.349999904632568,36.6225281530679
2023-11-01,6.699999809265137,40.274393611691735
2023-12-01,6.400000095367432,38.102993878200145
2024-01-01,8.399999618530273,56.24825160664066
2024-02-01,6.900000095367432,44.86617133780637
2024-03-01,4.0,30.912211015950902
2024-04-01,7.199999809265137,50.50963462754315
2024-05-01,7.800000190734863,53.371185933091475
2024-06-01,9.850000381469728,62.02696995488597
2024-07-01,7.599999904632568,50.22072840669531
2024-08-01,5.139999866485596,40.49661108691854
2024-09-01,4.820000171661377,39.35292571796293
2024-10-01,4.130000114440918,36.76934937867425
2024-11-01,3.890000104904175,35.82540708396007
2024-12-01,4.699999809265137,41.65800800344437
2025-01-01,3.9800000190734863,38.10589538402476
