,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,2010-01-01,TATACOMM,168.89012825880374,189.5685048696041,153.68248693821624,160.80950927734375,13392829,
1,1,2010-02-01,TATACOMM,161.3616020606312,167.0832931129249,139.15242778930184,141.8376007080078,6546552,
2,2,2010-03-01,TATACOMM,141.83759640601974,151.32354688829415,136.41704974917903,140.8839874267578,6661656,
3,3,2010-04-01,TATACOMM,141.5364727642598,147.30835313019415,134.56002766992117,135.66421508789062,4364566,
4,4,2010-05-01,TATACOMM,135.01171629188795,137.97293254599347,115.98961636152556,123.09153747558594,6400135,
5,5,2010-06-01,TATACOMM,118.44895237913362,133.38055076164216,112.92802814831568,131.64898681640625,9041309,
6,6,2010-07-01,TATACOMM,131.95013409700132,147.70986407700394,124.79802305687592,135.8900604248047,11097563,
7,7,2010-08-01,TATACOMM,138.72579486547707,174.661999806069,136.2915653852785,167.1334686279297,20343823,
8,8,2010-09-01,TATACOMM,168.1372582082937,177.8741633315052,152.70376324337144,153.85813903808594,5934914,
9,9,2010-10-01,TATACOMM,155.5144489161635,171.90155519081642,152.62850900286432,153.7075958251953,8606186,
10,10,2010-11-01,TATACOMM,156.44298018710697,162.51600513380924,125.97751514114152,136.6178436279297,5881590,
11,11,2010-12-01,TATACOMM,137.5212443525775,140.85889445987232,118.44895273900936,128.01019287109375,3843515,
12,12,2011-01-01,TATACOMM,130.4946126619902,134.8360728314772,113.17898530397513,116.96834564208984,3643277,
13,13,2011-02-01,TATACOMM,115.93943807348975,120.8831739909514,96.18957639279049,106.1272430419922,7366531,
14,14,2011-03-01,TATACOMM,106.95537769695557,127.45808588746948,85.3735766803743,119.95464324951172,20026168,36.95512312846166
15,15,2011-04-01,TATACOMM,119.42763438128712,133.45580915467906,118.47402557370648,119.07630157470705,6664978,36.73323526815582
16,16,2011-05-01,TATACOMM,118.95083874433794,121.46035734434771,100.38046030935202,107.85880279541016,3886421,33.93118965740112
17,17,2011-06-01,TATACOMM,108.41089612374996,118.44893292454732,91.39640370301092,98.92493438720705,9442377,31.84756064072519
18,18,2011-07-01,TATACOMM,99.40174001692064,117.6458840949525,98.49831366644696,111.77362823486328,12297872,37.76657167389953
19,19,2011-08-01,TATACOMM,113.85652923070288,117.94703304248804,92.9021114201252,102.03672790527344,8966255,35.26690812261021
