,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,2010-01-01,GAIL,48.408499249874026,51.99560949373194,44.69285869011443,46.04240798950195,176566213,
1,1,2010-02-01,GAIL,46.27024416927253,49.658719905438566,45.80286820566342,46.59740829467773,153389709,
2,2,2010-03-01,GAIL,46.5973983915845,49.629498360223934,45.67432820699513,47.97615814208984,162334805,
3,3,2010-04-01,GAIL,47.78920961837586,50.90894280465878,46.85445781697913,50.13777542114258,223772054,
4,4,2010-05-01,GAIL,49.541878341944205,53.7424238242109,48.46107137314174,53.00630569458008,172325078,
5,5,2010-06-01,GAIL,53.16404195831509,60.37331491678004,52.24097161971737,54.601219177246094,173921628,
6,6,2010-07-01,GAIL,54.425956449248176,56.43567692449832,50.93232297397859,51.236114501953125,163303484,
7,7,2010-08-01,GAIL,51.41721779566284,54.91669877797753,49.72882324625255,53.98778533935547,188335925,
8,8,2010-09-01,GAIL,54.75896333725162,57.48142929486173,53.16404475223325,55.79887771606445,162830207,
9,9,2010-10-01,GAIL,55.566884645216525,61.50780911968698,55.566884645216525,58.11468505859375,152435548,
10,10,2010-11-01,GAIL,58.29793413788294,59.68119310109474,55.649638744823264,58.108768463134766,129297333,
11,11,2010-12-01,GAIL,57.97871276960162,61.1235618453268,57.22205974014184,60.60927581787109,139383519,
12,12,2011-01-01,GAIL,60.774933123760114,63.82525436211655,52.81680359381576,55.89679718017578,144950190,
13,13,2011-02-01,GAIL,56.0214370837142,56.34189756249594,50.44302932833978,50.62699890136719,112246056,
14,14,2011-03-01,GAIL,50.91776642660369,55.884918741576485,50.73973236269045,55.0718994140625,120958110,62.63357572229123
15,15,2011-04-01,GAIL,54.82858263031884,57.62371826725112,54.00962307742122,56.43088912963867,85162223,64.10366580186417
16,16,2011-05-01,GAIL,56.49619724340219,56.96501952257371,48.97721514665607,52.79308319091797,136554098,57.573920375380325
17,17,2011-06-01,GAIL,52.37766117867878,55.16686228345095,50.443022850748434,52.36579513549805,86670132,56.8415259650857
18,18,2011-07-01,GAIL,52.69811629338607,56.72762517579203,52.65064246648957,54.72770690917969,106596484,59.87968923129515
19,19,2011-08-01,GAIL,54.81079074067253,56.49618410601045,48.30661057083664,48.73389434814453,115231382,50.218456244387944
