,Unnamed: 0.1,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,0,2021-01-01,AWHCL,436.1000061035156,489.8999938964844,250.8999938964844,282.6499938964844,37759932,
1,1,1,2021-02-01,AWHCL,283.95001220703125,336.3999938964844,278.29998779296875,298.20001220703125,3916550,
2,2,2,2021-03-01,AWHCL,300.1000061035156,306.8500061035156,241.0,241.8999938964844,1775517,
3,3,3,2021-04-01,AWHCL,243.5,309.0,242.0,296.6499938964844,2529758,
4,4,4,2021-05-01,AWHCL,295.0,319.0,286.45001220703125,300.3999938964844,2689899,
5,5,5,2021-06-01,AWHCL,302.75,355.5,296.75,321.3500061035156,4266600,
6,6,6,2021-07-01,AWHCL,324.70001220703125,375.8500061035156,315.0,344.5,3647024,
7,7,7,2021-08-01,AWHCL,345.0,405.0,315.0,356.04998779296875,6185017,
8,8,8,2021-09-01,AWHCL,357.0,455.0,349.04998779296875,358.79998779296875,22541217,
9,9,9,2021-10-01,AWHCL,355.0,402.6000061035156,287.04998779296875,289.3500061035156,14175854,
10,10,10,2021-11-01,AWHCL,291.70001220703125,324.8999938964844,275.0,286.1000061035156,3162791,
11,11,11,2021-12-01,AWHCL,288.0,337.0,281.54998779296875,327.54998779296875,4897179,
12,12,12,2022-01-01,AWHCL,330.20001220703125,349.3999938964844,305.3500061035156,321.6499938964844,4293000,
13,13,13,2022-02-01,AWHCL,326.70001220703125,342.0,256.6499938964844,276.54998779296875,2822626,
14,14,14,2022-03-01,AWHCL,276.54998779296875,292.0,258.79998779296875,260.1000061035156,2658983,46.95558400438774
15,15,15,2022-04-01,AWHCL,260.1000061035156,296.0,258.75,272.8500061035156,2273938,48.85190566290842
16,16,16,2022-05-01,AWHCL,272.8500061035156,304.5,234.0,297.95001220703125,3408010,52.45538467271776
17,17,17,2022-06-01,AWHCL,299.5,324.6499938964844,254.4499969482422,279.75,1973326,49.72007291939628
18,18,18,2022-07-01,AWHCL,280.79998779296875,317.45001220703125,271.29998779296875,310.54998779296875,1472857,54.08369596540483
19,19,19,2022-08-01,AWHCL,311.0,346.5,305.5,342.3999938964844,2732351,58.13034575752032
20,20,20,2022-09-01,AWHCL,340.70001220703125,368.9500122070313,290.0,301.5,2601478,51.81518827243438
21,21,21,2022-10-01,AWHCL,301.5,322.75,295.0,306.79998779296875,1060778,52.53479130254996
22,22,22,2022-11-01,AWHCL,305.5,345.5,300.0,327.70001220703125,1880467,55.365591445338765
23,23,23,2022-12-01,AWHCL,330.0,331.70001220703125,285.6000061035156,306.5,1197564,51.97919818618303
24,24,24,2023-01-01,AWHCL,311.1000061035156,322.95001220703125,275.0,288.45001220703125,1023491,49.21890700794114
25,25,25,2023-02-01,AWHCL,286.1000061035156,305.0,252.9499969482422,254.0500030517578,1337194,44.381690854699535
26,26,26,2023-03-01,AWHCL,256.1000061035156,265.95001220703125,241.8000030517578,247.6499938964844,1321858,43.5246422351931
27,27,27,2023-04-01,AWHCL,251.9499969482422,273.70001220703125,248.8500061035156,264.5,811437,46.456305598187
28,28,28,2023-05-01,AWHCL,264.5,293.0,247.5,249.0500030517578,1956932,44.19112325179953
29,29,29,2023-06-01,AWHCL,250.0,353.0,248.0,317.3500061035156,10234073,54.70544974390166
30,30,30,2023-07-01,AWHCL,316.95001220703125,337.6000061035156,301.29998779296875,321.04998779296875,2993081,55.19787500680734
31,31,31,2023-08-01,AWHCL,324.45001220703125,369.0,312.70001220703125,342.95001220703125,4637526,58.101387646472325
32,32,32,2023-09-01,AWHCL,345.0,385.0,312.3500061035156,373.0499877929688,5381879,61.768719261046776
33,33,33,2023-10-01,AWHCL,373.0499877929688,439.7000122070313,354.95001220703125,406.5,9461645,65.39381203498789
34,34,34,2023-11-01,AWHCL,405.0,532.9000244140625,377.3999938964844,503.5499877929688,12553448,73.30320696399065
35,35,35,2023-12-01,AWHCL,505.0499877929688,524.75,423.6000061035156,484.3999938964844,8773005,69.90794064143957
36,36,36,2024-01-01,AWHCL,485.0,579.0999755859375,473.2000122070313,563.0499877929688,9327735,75.02451742350166
37,37,37,2024-02-01,AWHCL,562.7000122070312,579.25,468.7000122070313,502.1000061035156,9864794,65.70138824583218
38,38,38,2024-03-01,AWHCL,505.25,518.9500122070312,438.1499938964844,461.7000122070313,2630371,60.34816943404909
39,39,39,2024-04-01,AWHCL,466.2000122070313,533.0499877929688,465.0499877929688,509.75,3151581,64.09521867958566
40,40,40,2024-05-01,AWHCL,509.75,513.1500244140625,434.7000122070313,440.5499877929688,1937444,55.90205707458162
41,41,41,2024-06-01,AWHCL,451.7999877929688,524.0,407.9500122070313,511.4500122070313,6247078,61.352944308146284
42,42,42,2024-07-01,AWHCL,525.0,902.0,515.2999877929688,818.0,29575828,75.47086425464587
43,43,43,2024-08-01,AWHCL,824.0,825.2000122070312,688.4000244140625,717.3499755859375,4881240,66.83764613787767
44,44,44,2024-09-01,AWHCL,723.2000122070312,770.0,667.0999755859375,720.0499877929688,3123982,66.94687626170665
45,45,45,2024-10-01,AWHCL,724.2999877929688,846.2000122070312,684.9000244140625,808.7999877929688,5752845,70.39831968249092
46,46,46,2024-11-01,AWHCL,817.9000244140625,859.4000244140625,606.0499877929688,630.75,4447686,57.439701516251
47,47,47,2024-12-01,AWHCL,630.5,699.8499755859375,600.0,616.25,2602371,56.52713586398023
48,48,48,2025-01-01,AWHCL,619.7999877929688,643.0,532.0499877929688,549.7000122070312,1707085,52.41144506971973
