,Unnamed: 0,date,symbol,open,high,low,close,volume,rsi
0,0,2010-01-01,SUNPHARMA,135.73050384042563,144.38457821703,125.94293427030657,132.5144500732422,34883550,
1,1,2010-02-01,SUNPHARMA,130.10356116369152,142.04564572969937,128.96557723654783,138.51025390625,34346030,
2,2,2010-03-01,SUNPHARMA,138.51026882176848,163.00617061000526,137.64216528787514,161.2069854736328,36141580,
3,3,2010-04-01,SUNPHARMA,161.47686480238548,166.69450440484854,135.92844154438447,141.34397888183594,54948310,
4,4,2010-05-01,SUNPHARMA,141.5958621706922,150.59178768920358,136.37823635131,149.7056884765625,51807890,
5,5,2010-06-01,SUNPHARMA,150.14198808970716,164.17563707861066,148.54971919139635,160.5862579345703,32154570,
6,6,2010-07-01,SUNPHARMA,160.12743288863476,165.52498680622918,152.68780056207737,159.10189819335938,40903510,
7,7,2010-08-01,SUNPHARMA,159.22784417230554,167.0542947845894,152.93520014685035,158.54415893554688,24292140,
8,8,2010-09-01,SUNPHARMA,157.42868526937443,183.04458683459663,154.28011156398696,181.76266479492188,60610820,
9,9,2010-10-01,SUNPHARMA,183.4256023509033,195.5753893745457,182.2468883655867,191.3184356689453,31479370,
10,10,2010-11-01,SUNPHARMA,196.7087422598409,216.15294819595127,194.8273408050204,202.89697265625,27958776,
11,11,2010-12-01,SUNPHARMA,204.0077061366541,221.9603870437112,191.7672437684548,219.8523101806641,38738344,
12,12,2011-01-01,SUNPHARMA,224.40848336741823,232.0021037641945,194.05666376982225,199.85955810546875,36758444,
13,13,2011-02-01,SUNPHARMA,202.0582810077012,202.5796312063299,178.2347089279676,191.993896484375,48315608,
14,14,2011-03-01,SUNPHARMA,193.2632916264573,212.93871225772352,185.9416846136568,200.60757446289065,43639402,70.31173433601984
15,15,2011-04-01,SUNPHARMA,200.5168912741293,212.84802860376723,193.76197257961417,211.14796447753903,25339230,72.19470117843005
16,16,2011-05-01,SUNPHARMA,211.8959986089919,218.06156752645973,191.31389084442,216.45217895507807,48484062,73.11867073980001
17,17,2011-06-01,SUNPHARMA,214.75211752334044,229.5086693995601,210.6719634006816,225.7231903076172,36740828,74.7010936591627
18,18,2011-07-01,SUNPHARMA,226.6752689486653,244.80929046455856,223.36581555607896,234.9262542724609,27743876,76.19891038072954
19,19,2011-08-01,SUNPHARMA,235.0622531271671,240.9558101004616,204.61976737445133,222.8671264648437,41062266,70.32365807046662
20,20,2011-09-01,SUNPHARMA,222.8670924260266,231.5714130945262,206.38780017749684,209.67459106445312,54795292,64.46746473814147
21,21,2011-10-01,SUNPHARMA,207.86773115106288,235.14965742514528,204.7856725343256,230.33251953125,32193266,68.84283729736403
22,22,2011-11-01,SUNPHARMA,228.30069530134992,241.77043632412955,221.9539387588461,239.94403076171875,33949408,70.65348897257222
23,23,2011-12-01,SUNPHARMA,242.45528651968067,246.54187366470967,223.278032218689,227.2276306152344,33989248,65.25068426060443
24,24,2012-01-01,SUNPHARMA,228.3006527256509,252.04392060911863,222.8214370602353,250.44581604003903,35221006,69.79267912856649
25,25,2012-02-01,SUNPHARMA,252.93431416932387,258.3450288217357,243.25436032907973,251.3133850097656,40316414,69.95072921500406
26,26,2012-03-01,SUNPHARMA,252.9343377038329,271.221217231286,244.6926884442053,260.2399597167969,44577342,71.59739771777227
27,27,2012-04-01,SUNPHARMA,258.02540066525387,277.97888437776726,253.18543771043767,275.3762512207031,21235560,74.1810287785128
28,28,2012-05-01,SUNPHARMA,275.3762052897671,278.86921603225954,255.3542514384628,258.8700866699219,32038206,67.02129982387196
29,29,2012-06-01,SUNPHARMA,256.3131532758253,294.4165410017517,252.50054320138136,290.30712890625,24517414,72.47101830376891
30,30,2012-07-01,SUNPHARMA,290.3984290357024,299.9870564095228,276.5862396043659,298.4346008300781,30771916,73.6818782359786
31,31,2012-08-01,SUNPHARMA,299.3022136840377,315.0093127807789,295.1471521472844,305.1923828125,35978086,74.67915419996716
32,32,2012-09-01,SUNPHARMA,307.88721724503694,321.5333214738436,294.6776099949325,319.5805969238281,38155572,76.70330203352749
33,33,2012-10-01,SUNPHARMA,321.62511164645525,334.9036453303955,298.6518893859942,318.937255859375,39725178,76.40917928265473
34,34,2012-11-01,SUNPHARMA,317.94941867633713,328.4941340518291,301.40869747352195,326.1508483886719,27203928,77.4531663903005
35,35,2012-12-01,SUNPHARMA,325.0941240403365,356.4985416317634,318.3629854719586,338.28076171875,30988336,79.12598499868275
36,36,2013-01-01,SUNPHARMA,339.5901974514334,352.24846673891733,318.868359919046,329.8955078125,33593364,74.9843020708743
37,37,2013-02-01,SUNPHARMA,329.9185228235714,379.5177278532898,328.5171615194941,368.55950927734375,41671706,80.14494751304285
38,38,2013-03-01,SUNPHARMA,368.55944470949606,389.9934459254245,360.978280771804,376.2784423828125,36866472,80.98818543604949
39,39,2013-04-01,SUNPHARMA,374.94598823111903,452.8941495066288,372.16623369922337,436.97369384765625,36910060,86.01696549014113
40,40,2013-05-01,SUNPHARMA,436.97370205470185,498.4271062613557,426.4519819526707,479.7268676757813,54224138,88.35377170700829
41,41,2013-06-01,SUNPHARMA,475.08631591840697,480.9904238108292,420.73166855500847,464.7713317871094,51199448,83.12078979992295
42,42,2013-07-01,SUNPHARMA,464.77144414634506,533.9897743180207,455.7659485522176,519.470703125,42674105,86.3136316228946
43,43,2013-08-01,SUNPHARMA,526.5462776928571,530.1301229601099,436.8128731502322,478.9457702636719,45562864,74.99526452256595
44,44,2013-09-01,SUNPHARMA,481.2432336556208,553.1035083724819,459.4646003802018,545.20068359375,38515928,79.68546793671308
45,45,2013-10-01,SUNPHARMA,548.9857733043549,601.788854336685,542.9392792067472,562.0018920898438,35406740,80.675360213205
46,46,2013-11-01,SUNPHARMA,558.5400264760141,575.4795027952641,519.3531304833225,528.0305786132812,31949544,72.93641090030522
47,47,2013-12-01,SUNPHARMA,528.0306770895573,555.6323032020603,510.9989070930725,523.8304443359375,36964760,72.01657768542995
48,48,2014-01-01,SUNPHARMA,524.5689296277208,570.2177461231367,524.4304375092821,543.4469604492188,43471866,73.68574244907381
49,49,2014-02-01,SUNPHARMA,542.9852301578628,598.096117944197,536.8002461476706,595.14208984375,36759150,77.49537127798433
50,50,2014-03-01,SUNPHARMA,599.1117171146083,603.1273124038188,510.0757657600945,530.5692749023438,57146992,64.86328072085325
51,51,2014-04-01,SUNPHARMA,530.7999941163961,594.449848157818,526.2766324987359,584.1569213867188,65255592,69.33111541426604
52,52,2014-05-01,SUNPHARMA,584.1570255403165,592.0959824129887,528.0306969891723,563.709716796875,56222716,65.88841757673126
53,53,2014-06-01,SUNPHARMA,566.8020075282755,636.8676202470633,547.4162711144419,635.0675048828125,48193021,71.25320243781505
