,date,symbol,open,high,low,close,volume,rsi
0,2010-11-01,IOLCP,9.828913527732055,12.0999877635568,7.4461463160349535,8.08837604522705,11484395,
1,2010-12-01,IOLCP,8.367607323868297,8.507223110132932,6.980762683735485,8.330376625061035,700880,
2,2011-01-01,IOLCP,8.237300579709315,8.656146176314046,7.427531745741906,8.116300582885742,343890,
3,2011-02-01,IOLCP,8.004607732535392,8.395530489424086,6.5153780979451446,6.673608779907227,404105,
4,2011-03-01,IOLCP,6.63637835707302,7.706761590812276,6.53399371561255,7.232069969177246,201830,
5,2011-04-01,IOLCP,6.915608519281756,8.376914954445297,6.915608519281756,7.41822338104248,321815,
6,2011-05-01,IOLCP,7.418222793438335,8.37691429090233,5.770763000647205,7.176223278045654,219590,
7,2011-06-01,IOLCP,6.934224027028342,7.157608661722541,5.584610097630858,6.431609153747559,209155,
8,2011-07-01,IOLCP,6.422301193689423,7.017992766107095,5.631148247789797,6.701531410217285,163960,
9,2011-08-01,IOLCP,6.347840482169428,7.259993508125446,5.398456756690711,5.621840953826904,201805,
10,2011-09-01,IOLCP,5.621840661029742,5.994148080691133,5.026149055866471,5.3239946365356445,105175,
11,2011-10-01,IOLCP,5.76145594482068,6.124455464767644,5.128533648012522,5.770763397216797,97230,
12,2011-11-01,IOLCP,5.770762951235376,6.133762886953565,4.300149192658774,4.877225399017334,106965,
13,2011-12-01,IOLCP,5.35191792306204,5.361225819442461,3.5276119520427245,3.881304025650024,141700,
14,2012-01-01,IOLCP,4.281534241296233,4.821379803205008,3.592765666279452,4.70968770980835,184320,29.9889772541134
15,2012-02-01,IOLCP,4.56076524289294,5.677687143924903,4.1698424443842645,4.476995944976807,127835,29.124457946688885
16,2012-03-01,IOLCP,4.746918617053365,5.10991815852143,4.16984233188363,4.672457218170166,83685,30.925788321935734
17,2012-04-01,IOLCP,4.579379720796487,4.988917791515875,4.1326109567230525,4.458379745483398,108000,30.02570015672684
18,2012-05-01,IOLCP,4.458380300395126,5.0075337614549404,4.002304028130142,4.272226810455322,63245,29.2290590549048
19,2012-06-01,IOLCP,4.449073474490154,4.746919100347241,3.8906120383581326,4.160534858703613,51500,28.736408774267257
20,2012-07-01,IOLCP,4.095380511609188,4.8213795198441725,4.020919120387641,4.141918659210205,85660,28.6497328853009
21,2012-08-01,IOLCP,4.141919066627826,4.709687896277744,3.695150453439941,3.769612073898315,91420,26.902114497256207
22,2012-09-01,IOLCP,3.723073670234197,6.859763130888516,3.723073670234197,4.802764892578125,1261150,38.172883544799944
23,2012-10-01,IOLCP,4.802764892578125,5.6963026089403295,4.5142267363939705,4.802764892578125,147715,38.172883544799944
24,2012-11-01,IOLCP,4.76553460712327,5.314688163414527,4.104688937499046,4.309458255767822,203055,35.16997213070583
